,企业名称,被投资企业名称,投资比例
8,烟台清泉实业有限公司,烟台清泉能源发展有限公司,50%
9,烟台清泉实业有限公司,烟台水务清泉有限公司,49%
10,烟台清泉实业有限公司,山东清泉生物科技有限公司,95%
0,烟台清韵家纺有限公司,烟台清韵贸易有限公司,80%
0,烟台市热力公司,烟台华热新能源有限公司,51%
1,烟台市热力公司,烟台市热力工程有限责任公司,100%
2,烟台市热力公司,烟台市城市供水水质监测有限公司,100%
3,烟台市热力公司,烟台市新市容环境艺术技术服务中心,100%
0,烟台市热工设备有限公司,烟台杰西通用设备有限公司,70%
0,烟台珍珠机械有限公司,山东鲁鹰重工有限公司,51%
1,烟台珍珠机械有限公司,江苏格尔齿轮有限公司,30%
0,烟台市电缆厂,山东只楚集团有限公司,4.68%
0,烟台盛泉泵业有限公司,湖南睿胜能效管理技术有限公司,8.54081%
1,烟台盛泉泵业有限公司,山东劳伦斯流体科技有限公司,35%
0,烟台福达电子有限公司,烟台福达音响有限公司,70%
1,烟台福达电子有限公司,烟台朝永电子有限公司,90%
0,烟台红壹佰照明有限公司,苏州格林格林照明有限公司,99.99999%
0,烟台美之良文具有限公司,烟台美之良医疗器械有限公司,100%
0,烟台胜地汽车零部件制造有限公司,莱州鲁达刹车片有限公司,99%
1,烟台胜地汽车零部件制造有限公司,烟台胜地光伏科技有限公司,100%
2,烟台胜地汽车零部件制造有限公司,烟台银和怡海衡悦房地产开发有限公司,97.14286%
3,烟台胜地汽车零部件制造有限公司,烟台卡维汽车服务有限公司,100%
4,烟台胜地汽车零部件制造有限公司,莱州众安汽车零部件有限公司,100%
0,烟台市自来水公司,烟台市众志供水建设有限公司,89.78143%
1,烟台市自来水公司,烟台市供水科研设计有限公司,100%
2,烟台市自来水公司,烟台市顺方水务工程有限公司,100%
3,烟台市自来水公司,烟台市牟平区润新供水有限责任公司,100%
0,烟台舒驰客车有限公司,天津溢海涌汽车销售服务有限公司,100%
1,烟台舒驰客车有限公司,深圳溢海涌汽车销售服务有限公司,100%
2,烟台舒驰客车有限公司,南京溢海聚汽车销售服务有限公司,100%
3,烟台舒驰客车有限公司,海南溢海泽汽车销售服务有限责任公司,100%
4,烟台舒驰客车有限公司,昆明溢海涌汽车销售服务有限责任公司,100%
5,烟台舒驰客车有限公司,河南溢海涌汽车销售有限公司,100%
6,烟台舒驰客车有限公司,合肥溢海涌汽车销售服务有限责任公司,100%
7,烟台舒驰客车有限公司,山西溢海涌汽车销售有限公司,100%
8,烟台舒驰客车有限公司,东莞溢海涌汽车销售服务有限公司,100%
9,烟台舒驰客车有限公司,襄阳溢海聚汽车销售服务有限责任公司,100%
10,烟台舒驰客车有限公司,山东宏智交通投资开发有限公司,5.37634%
11,烟台舒驰客车有限公司,广州溢海涌汽车销售服务有限公司,100%
12,烟台舒驰客车有限公司,烟台中盛舒驰新能源客车科技有限公司,80%
13,烟台舒驰客车有限公司,山东莱阳农村商业银行股份有限公司,0.625%
0,烟台航空液压控制公司,烟航（西安）科技有限公司,100%
0,烟台芝利华软木制品有限公司,西夫拉姆酒业（天津）有限公司,3.47222%
0,烟台荣昌制药有限公司,烟台业达国际生物医药创新孵化中心有限公司,55%
1,烟台荣昌制药有限公司,烟台立达医药有限公司,100%
2,烟台荣昌制药有限公司,北京荣昌药物研究院有限公司,100%
3,烟台荣昌制药有限公司,荣昌制药（淄博）有限公司,100%
4,烟台荣昌制药有限公司,烟台荣昌生物医药产业技术研究院有限公司,20%
5,烟台荣昌制药有限公司,烟台赛普生物技术有限公司,49%
6,烟台荣昌制药有限公司,烟台生物医药健康产业发展母基金合伙企业（有限合伙）,1%
0,烟台莱佛士船业有限公司,烟台中集来福士海洋工程有限公司,3.89791%
0,烟台蓝白食品有限公司,烟台正和植物油有限公司,42.5%
1,烟台蓝白食品有限公司,海南蓝白商贸有限公司,49%
2,烟台蓝白食品有限公司,烟台蓝白海天餐饮有限公司,42%
0,烟台西蒙西轴承有限公司,烟台西蒙西汽车轴承有限公司,75%
1,烟台西蒙西轴承有限公司,烟台西蒙西实业发展有限公司,0.83871%
0,烟台赤外线桑拿制品有限公司,丽舍（烟台）木业有限公司,42.05607%
0,烟台轴承仪器有限公司,烟台轴仪涂装工程有限公司,61.6%
1,烟台轴承仪器有限公司,烟台神宇机床有限公司,88.80597%
2,烟台轴承仪器有限公司,烟台思科博量仪有限公司,75%
0,烟台通用纺织卫生材料有限公司,烟台益丰灯芯绒有限公司,51.14124%
0,烟台金正精细化工有限公司,松中商贸（上海）有限公司,45%
0,烟台金潮果蔬食品有限公司,山东锦和果品有限公司,100%
0,烟台金莱食品有限公司,烟台金慧饲料有限公司,50%
0,烟台金马矿业有限公司,尼勒克县三阳矿业开发有限责任公司,10%
0,烟台鑫汇包装有限公司,烟台鑫汇医用包装材料有限公司,20%
0,烟台鑫海矿山机械有限公司,北京鑫矿服电子商务技术有限公司,100%
1,烟台鑫海矿山机械有限公司,烟台鑫海矿业研究设计有限公司,100%
2,烟台鑫海矿山机械有限公司,鑫海（天津）机电科技有限公司,100%
3,烟台鑫海矿山机械有限公司,烟台鑫矿服工程管理集团有限公司,100%
4,烟台鑫海矿山机械有限公司,烟台鑫矿服工贸有限公司,100%
5,烟台鑫海矿山机械有限公司,烟台鑫矿服智能装备有限公司,100%
6,烟台鑫海矿山机械有限公司,山东鑫矿服设备安装有限公司,100%
7,烟台鑫海矿山机械有限公司,烟台鑫矿服材料科技有限公司,100%
8,烟台鑫海矿山机械有限公司,烟台鑫矿服自动化科技有限公司,100%
9,烟台鑫海矿山机械有限公司,新余鑫矿服矿业有限公司,51%
0,烟台铣床附件厂,烟台捷林达通用齿轮箱制造有限公司,1.275%
0,烟台阀门厂,烟台吉耐尔阀门有限公司,30%
0,烟台阿卡邦服饰有限公司,烟台阿卡邦国际贸易有限公司,100%
0,烟台阿波罗生物科技有限公司,龙口华夏福寿养生文化有限公司,100%
1,烟台阿波罗生物科技有限公司,龙口天瑞农业科技有限公司,100%
0,烟台隆达树脂有限公司,烟台开发区恒升油品有限公司,100%
0,烟台霍富汽车锁有限公司,长春霍富汽车锁有限公司,100%
1,烟台霍富汽车锁有限公司,烟台霍富模具有限公司,30%
0,烟台市飞龙钢结构工程有限公司,阳地钢（北京）装配式建筑设计研究院有限公司,1%
1,烟台市飞龙钢结构工程有限公司,烟台黄海明珠典当有限公司,38%
0,烟台市高新区海越麦芽有限公司,山东长岛农村商业银行股份有限公司,3.0877%
0,烟台鲁冶机械厂,烟台金通物流有限公司,39.39394%
0,烟台鲁银药业有限公司,深圳中联广深医药（集团）股份有限公司,0.23598%
1,烟台鲁银药业有限公司,烟台鲁银健康药业有限公司,100%
2,烟台鲁银药业有限公司,烟台海威得生物科技有限公司,40%
3,烟台鲁银药业有限公司,杭州载裕生物技术有限公司,6%
0,烟台鸿安实业有限公司,烟台鸿安国际经贸有限公司,80%
1,烟台鸿安实业有限公司,烟台福斯达机械制造有限公司,74.77778%
0,烟台市黄金冶炼有限公司,山东明坤工贸有限公司,100%
1,烟台市黄金冶炼有限公司,烟台亚细亚大酒店有限公司,100%
0,烟台龙源油食品有限公司,开封龙大植物油有限公司,100%
0,焦作市东星炭素有限公司,焦作市马村区农村信用合作联社,0.21222%
0,焦作市中晶水泥有限公司,焦作市巡返大庄园开发有限公司,87.5%
0,焦作信慧畜产品有限公司,孟州市中小企业融资担保有限责任公司,0.86207%
0,焦作市卓立烫印材料有限公司,焦作卓林数码材料有限公司,75%
1,焦作市卓立烫印材料有限公司,焦作卓立膜材料股份有限公司,32.21219%
2,焦作市卓立烫印材料有限公司,焦作皓乐信息咨询服务合伙企业（有限合伙）,11.2964%
0,焦作市博农乳业有限公司,河南金铭检测技术服务有限公司,51%
1,焦作市博农乳业有限公司,焦作市博农食品配送有限公司,8.69565%
0,焦作市卷烟材料有限公司,河南省恒达新材料有限公司,100%
0,焦作市崇义轻工机械有限公司,沁阳市天奇机械有限公司,79%
1,焦作市崇义轻工机械有限公司,河南崇天造纸装备有限公司,10%
0,焦作市巡返特种玻璃厂,焦作市山阳区农村信用合作联社,0.22297%
0,焦作煤业（集团）有限公司,焦作煤业（集团）煤层气开发利用有限公司,100%
1,焦作煤业（集团）有限公司,焦作煤业（集团）方庄矿有限责任公司,100%
2,焦作煤业（集团）有限公司,河南新乡焦煤矿业投资有限公司,100%
3,焦作煤业（集团）有限公司,焦作煤业（集团）新乡赵固电力有限责任公司,100%
4,焦作煤业（集团）有限公司,焦作国龙置业有限责任公司,100%
5,焦作煤业（集团）有限公司,海安国龙新能源科技有限公司,100%
6,焦作煤业（集团）有限公司,河南兴豫电力发展有限公司,100%
7,焦作煤业（集团）有限公司,焦作煤业（集团）白云煤业有限公司,100%
8,焦作煤业（集团）有限公司,焦作国龙物流有限公司,100%
9,焦作煤业（集团）有限公司,焦作千业水泥有限责任公司,99.59904%
10,焦作煤业（集团）有限公司,焦作韩王工业有限责任公司,51%
11,焦作煤业（集团）有限公司,焦作煤业（集团）冯营工业有限责任公司,75.78085%
12,焦作煤业（集团）有限公司,焦作煤业（集团）鑫珠春工业有限责任公司,50.99925%
13,焦作煤业（集团）有限公司,焦作千业新材料有限公司,56%
14,焦作煤业（集团）有限公司,焦作市安馨工程监理有限公司,83.33333%
15,焦作煤业（集团）有限公司,焦作煤业（集团）冯营电力有限责任公司,98.7757%
16,焦作煤业（集团）有限公司,河南省煤层气开发利用有限公司,10.92594%
17,焦作煤业（集团）有限公司,焦作煤业集团东方宾馆有限责任公司,20%
18,焦作煤业（集团）有限公司,焦作新亚商厦有限责任公司,20%
19,焦作煤业（集团）有限公司,焦作煤业（集团）中马建材有限责任公司,36.29%
20,焦作煤业（集团）有限公司,焦作方鑫隆实业有限责任公司,10%
21,焦作煤业（集团）有限公司,焦作煤业（集团）小马工业有限责任公司,50.99757%
22,焦作煤业（集团）有限公司,焦作煤业（集团）演风矿用装备有限公司,15%
23,焦作煤业（集团）有限公司,焦作市焦西工业有限责任公司,9.99999%
24,焦作煤业（集团）有限公司,永煤集团股份有限公司,16.07385%
25,焦作煤业（集团）有限公司,修武县能化电投新能源有限公司,35%
26,焦作煤业（集团）有限公司,焦作市神龙水文地质工程有限公司,5%
27,焦作煤业（集团）有限公司,河南省煤炭销售集团有限责任公司,-
28,焦作煤业（集团）有限公司,国任财产保险股份有限公司,0.74866%
0,焦作市科瑞森机械制造有限公司,郑州科瑞森工程管理咨询有限公司,100%
1,焦作市科瑞森机械制造有限公司,焦作三岛输送机械有限公司,100%
2,焦作市科瑞森机械制造有限公司,河南中科散料技术咨询有限公司,51%
3,焦作市科瑞森机械制造有限公司,焦作市瑞诚机械制造有限公司,100%
4,焦作市科瑞森机械制造有限公司,海南科瑞森投资有限公司,43%
5,焦作市科瑞森机械制造有限公司,江苏港森重工有限公司,55%
6,焦作市科瑞森机械制造有限公司,山东科瑞森物流发展有限公司,10%
7,焦作市科瑞森机械制造有限公司,河南天传智能装备技术有限公司,5%
8,焦作市科瑞森机械制造有限公司,天津渤钢十二号企业管理合伙企业（有限合伙）,-
0,焦作市米奇食品饮料有限公司,河南消时乐饮品有限公司,46%
1,焦作市米奇食品饮料有限公司,郑州同聚堂商贸有限公司,100%
0,焦作市鑫诚轻工耐火材料有限公司,焦作市鑫诚特种材料有限公司,97.77778%
1,焦作市鑫诚轻工耐火材料有限公司,焦作市鑫诚矿业有限公司,97.1429%
2,焦作市鑫诚轻工耐火材料有限公司,焦作市鑫诚高温材料有限公司,100%
0,焦作市钰欣机械有限公司,北京钰欣智联科技有限公司,80%
1,焦作市钰欣机械有限公司,山西景龙机械有限公司,51%
0,焦作市长江制动器有限公司,焦作市亿祥典当有限公司,23.33333%
0,熊猫电子集团有限公司,南京熊猫运输有限公司,100%
1,熊猫电子集团有限公司,溧阳市熊猫翠竹园宾馆有限公司,100%
2,熊猫电子集团有限公司,南京熊猫科技园开发有限公司,100%
3,熊猫电子集团有限公司,南京熊猫电子（集团）公司驻深圳办事处,100%
4,熊猫电子集团有限公司,南京熊猫数字化技术开发有限公司,100%
5,熊猫电子集团有限公司,南京熊猫投资发展有限公司,100%
6,熊猫电子集团有限公司,熊猫电子集团公司电源设备公司,100%
7,熊猫电子集团有限公司,南京熊猫智成科技有限公司,100%
8,熊猫电子集团有限公司,南京熊猫投资发展有限公司,100%
9,熊猫电子集团有限公司,南京熊猫达盛电子科技有限公司,60%
10,熊猫电子集团有限公司,南京宏业电视机有限公司,99.66667%
11,熊猫电子集团有限公司,南京熊猫家用电器有限公司,99%
12,熊猫电子集团有限公司,熊猫（北京）国际信息技术有限公司,51%
13,熊猫电子集团有限公司,南京振华包装材料厂,51%
14,熊猫电子集团有限公司,北京中新电商贸有限公司,15%
15,熊猫电子集团有限公司,南京紫金无线电厂,60%
16,熊猫电子集团有限公司,南京熊猫电子股份有限公司,23.05%
17,熊猫电子集团有限公司,南京熊猫医疗服务有限公司,40%
18,熊猫电子集团有限公司,盈富泰克创业投资有限公司,5.23077%
19,熊猫电子集团有限公司,国泰君安投资管理股份有限公司,-
20,熊猫电子集团有限公司,南京中电熊猫家电有限公司,-
21,熊猫电子集团有限公司,厦门华侨电子企业有限公司,-
22,熊猫电子集团有限公司,国泰君安证券股份有限公司,-
23,熊猫电子集团有限公司,深圳市京华电子股份有限公司,5.07044%
0,燕京啤酒（桂林漓泉）股份有限公司,广东燕京啤酒有限公司,10%
1,燕京啤酒（桂林漓泉）股份有限公司,燕京啤酒（贵州）有限公司,95%
2,燕京啤酒（桂林漓泉）股份有限公司,燕京啤酒（玉林）有限公司,96%
3,燕京啤酒（桂林漓泉）股份有限公司,燕京啤酒湖南营销有限公司,30%
4,燕京啤酒（桂林漓泉）股份有限公司,燕京啤酒（昆明）有限公司,75%
5,燕京啤酒（桂林漓泉）股份有限公司,桂林燕京漓泉网络营销有限公司,100%
6,燕京啤酒（桂林漓泉）股份有限公司,广西玖马精酿啤酒有限公司,100%
0,燕京啤酒（莱州）有限公司,莱阳市供销集团莱州中策啤酒销售有限责任公司,50%
0,燕京啤酒（衡阳）有限公司,燕京啤酒湖南营销有限公司,50%
0,燕京啤酒（赤峰）有限公司,燕京啤酒（宝山）有限责任公司,100%
1,燕京啤酒（赤峰）有限公司,内蒙古龙族乾御兴酒业有限公司,100%
2,燕京啤酒（赤峰）有限公司,燕京啤酒（通辽）有限责任公司,100%
3,燕京啤酒（赤峰）有限公司,燕京啤酒（中京）有限责任公司,98.90009%
0,爱乐服装鞋业（福建）有限公司,株洲爱乐体育用品有限公司,100%
1,爱乐服装鞋业（福建）有限公司,瑞乐体育用品（三明）有限公司,100%
0,爱发科东方真空（成都）有限公司,爱发科东方检测技术（成都）有限公司,100%
0,爱德检测科技有限公司,青岛爱德医疗器械有限公司,100%
0,爱思帝（重庆）驱动系统有限公司,爱思帝（广州）驱动系统有限公司,40%
1,爱思帝（重庆）驱动系统有限公司,爱思帝（北京）汽车配件有限公司,70%
0,爱普迪光通讯科技（深圳）有限公司,爱普迪光通讯科技（东莞）有限公司,100%
0,爱森（中国）絮凝剂有限公司,泰兴市森爱进出口有限公司,100%
0,爱索尔（广州）包装有限公司,爱索尔包装（江苏）有限公司,100%
0,牙克石蒙西水泥有限公司,牙克石市牧原蒙西水泥有限公司,100%
0,牡丹江北方高压电瓷有限公司,牡丹江新兴绝缘子有限公司,40%
0,牡丹江卷烟材料厂有限公司,牡丹江鸿盛卷烟辅助材料有限公司,100%
0,牡丹江富通汽车空调有限公司,十堰派恩富通压缩机有限公司,51%
0,牡丹江恒丰纸业集团有限公司,牡丹江恒丰纸业股份有限公司,29.93%
1,牡丹江恒丰纸业集团有限公司,黑龙江恒元汉麻科技有限公司,51%
2,牡丹江恒丰纸业集团有限公司,牡丹江恒丰纸业集团企业管理有限公司,100%
0,牡丹江灵泰药业股份有限公司,黑龙江灵康药品销售有限公司,100%
1,牡丹江灵泰药业股份有限公司,牡丹江灵泰药业连锁有限公司,100%
2,牡丹江灵泰药业股份有限公司,国药控股牡丹江有限公司,30%
3,牡丹江灵泰药业股份有限公司,黑龙江灵泰生物科技有限责任公司,100%
0,牡丹江第一互感器厂,牡丹江市大湾畜牧有限责任公司,75%
0,牡丹江市联兴锅炉压力容器制造有限公司,牡丹江市联兴锅炉水暖设备安装有限公司,95%
0,牡丹江轴承制造有限公司,牡丹江伯瑞克金属制品有限公司,100%
1,牡丹江轴承制造有限公司,牡丹江贝林进出口有限公司,100%
2,牡丹江轴承制造有限公司,无锡势雄物流轴承有限公司,100%
0,特不同音响（苏州）有限公司,苏州特不同商贸有限公司,70%
0,特变电工股份有限公司,新疆特变电工国际贸易有限公司,100%
1,特变电工股份有限公司,特变电工新疆电工材料有限公司,100%
2,特变电工股份有限公司,新疆特变电工工程项目管理有限公司,100%
3,特变电工股份有限公司,昌吉丝路智能物业有限公司,100%
4,特变电工股份有限公司,特变电工新丝路国际贸易（天津）有限责任公司,100%
5,特变电工股份有限公司,特变电工新疆电缆有限公司,100%
6,特变电工股份有限公司,新疆特变电工工业文化旅游有限责任公司,100%
7,特变电工股份有限公司,西北电线电缆检测中心有限公司,100%
8,特变电工股份有限公司,昌吉丝路智能物业有限公司,100%
9,特变电工股份有限公司,特变电工京津冀国际物流有限公司,100%
10,特变电工股份有限公司,特变电工京津冀智能科技有限公司,100%
11,特变电工股份有限公司,特变电工京津冀硅钢有限公司,100%
12,特变电工股份有限公司,特变电工科技投资有限公司,100%
13,特变电工股份有限公司,新疆特变电工共享财务服务有限公司,100%
14,特变电工股份有限公司,特变电工国际工程有限公司,100%
15,特变电工股份有限公司,特变电工沈阳变压器集团有限公司,93.87687%
16,特变电工股份有限公司,三阳丝路（霍尔果斯）商业保理有限公司,100%
17,特变电工股份有限公司,特变电工包头电气有限公司,100%
18,特变电工股份有限公司,特变电工衡阳变压器有限公司,97.29199%
19,特变电工股份有限公司,特变电工雄安科技有限公司,100%
20,特变电工股份有限公司,新特能源股份有限公司,93.13021%
21,特变电工股份有限公司,天津三阳丝路商业保理有限公司,100%
22,特变电工股份有限公司,特变电工山东鲁能泰山电缆有限公司,88.99487%
23,特变电工股份有限公司,特变电工智能电气有限责任公司,71.64395%
24,特变电工股份有限公司,天津市特变电工变压器有限公司,55%
25,特变电工股份有限公司,新疆天池能源有限责任公司,85.78%
26,特变电工股份有限公司,新疆众和股份有限公司,32.3%
27,特变电工股份有限公司,特变电工集团财务有限公司,80%
28,特变电工股份有限公司,厦门旭阳股权投资合伙企业（有限合伙）,47.25275%
29,特变电工股份有限公司,特变电工（德阳）电缆股份有限公司,57.33%
30,特变电工股份有限公司,南京中科红塔先进激光创业投资中心（有限合伙）,21.42857%
31,特变电工股份有限公司,特变电工西南电气工程有限公司,20%
32,特变电工股份有限公司,君融科技创新服务有限公司,26.00814%
33,特变电工股份有限公司,丝路矿业（天津）有限公司,29%
34,特变电工股份有限公司,天津珠峰硅钢股份有限公司,20%
35,特变电工股份有限公司,和田市金玉龙农民专业合作社,28.33%
36,特变电工股份有限公司,特变电工超高压电气有限公司,29.97281%
37,特变电工股份有限公司,新疆西龙土工新材料股份有限公司,4.96%
38,特变电工股份有限公司,新疆汇金联创股权投资管理有限公司,4.34783%
39,特变电工股份有限公司,新疆中科援疆创新创业私募基金合伙企业（有限合伙）,-
40,特变电工股份有限公司,中国石油集团工程股份有限公司,-
41,特变电工股份有限公司,新疆天风发电股份有限公司,0.58153%
42,特变电工股份有限公司,南方电网综合能源股份有限公司,3.97%
0,特变电工（德阳）电缆股份有限公司,特变电工（德阳）电力工程有限公司,100%
1,特变电工（德阳）电缆股份有限公司,德阳现代众业工程管理有限公司,100%
2,特变电工（德阳）电缆股份有限公司,特变电工西南电气工程有限公司,80%
0,特变电工沈阳变压器集团有限公司,特变电工智慧能源有限公司,100%
1,特变电工沈阳变压器集团有限公司,特变电工沈阳现代物流国际贸易有限公司,100%
2,特变电工沈阳变压器集团有限公司,特变电工康嘉（沈阳）互感器有限责任公司,73.03371%
3,特变电工沈阳变压器集团有限公司,特变电工山东沈变电气设备有限公司,51%
4,特变电工沈阳变压器集团有限公司,沈阳和新套管有限公司,100%
5,特变电工沈阳变压器集团有限公司,沈阳诚则立物业管理有限公司,100%
6,特变电工沈阳变压器集团有限公司,特变电工新利钢（沈阳）金属制品有限公司,50%
7,特变电工沈阳变压器集团有限公司,特变电工沈阳电力勘测设计有限公司,49%
8,特变电工沈阳变压器集团有限公司,特变电工集团财务有限公司,10%
9,特变电工沈阳变压器集团有限公司,丝路矿业（天津）有限公司,10%
0,特变电工衡阳变压器有限公司,湖南艾特新能源科技有限公司,100%
1,特变电工衡阳变压器有限公司,特变电工湖南电气有限公司,100%
2,特变电工衡阳变压器有限公司,特变电工湖南国际物流科技有限公司,100%
3,特变电工衡阳变压器有限公司,特变电工湖南园林建设有限公司,100%
4,特变电工衡阳变压器有限公司,特变电工湖南工程有限公司,100%
5,特变电工衡阳变压器有限公司,特变电工云集高压开关有限公司,100%
6,特变电工衡阳变压器有限公司,特变电工江苏风电工程技术有限公司,100%
7,特变电工衡阳变压器有限公司,特变电工中发（上海）超高压电器有限公司,100%
8,特变电工衡阳变压器有限公司,特变电工云集电气有限公司,100%
9,特变电工衡阳变压器有限公司,特变电工盐城大丰电气设备有限公司,100%
10,特变电工衡阳变压器有限公司,南京电研电力自动化股份有限公司,99.9975%
11,特变电工衡阳变压器有限公司,湖南长沙果福车业有限公司,0.84438%
12,特变电工衡阳变压器有限公司,特变电工集团财务有限公司,10%
13,特变电工衡阳变压器有限公司,丝路矿业（天津）有限公司,10%
14,特变电工衡阳变压器有限公司,特变电工中发上海高压开关有限公司,51.21951%
15,特变电工衡阳变压器有限公司,特变电工超高压电气有限公司,42.8183%
0,特福隆集团有限公司,温州市万隆房地产开发有限公司,67.5%
1,特福隆集团有限公司,浙江特福隆房地产开发有限公司,67%
2,特福隆集团有限公司,上海澳托克数字仪器有限公司,98.38123%
3,特福隆集团有限公司,温州市特福隆贸易有限公司,100%
4,特福隆集团有限公司,温州格雷托克仪器有限公司,75%
5,特福隆集团有限公司,浙江格雷控制阀有限公司,51%
6,特福隆集团有限公司,特福隆（上海）科技有限公司,66.66667%
7,特福隆集团有限公司,温州加洲乐园有限公司,99%
8,特福隆集团有限公司,温州市特福隆房地产开发有限公司,48%
9,特福隆集团有限公司,特福隆（上海）商业运营管理有限公司,10%
10,特福隆集团有限公司,温州世贸房地产开发有限公司,25%
0,特鼎金属工业（昆山）有限公司,东莞特鼎精密工业有限公司,100%
0,玉山天长集团,江西玉山农村商业银行股份有限公司,1.24288%
0,玉晶光电（厦门）有限公司,凯晶光电（厦门）有限公司,100%
0,玉林市成鑫机械有限公司,广西优艾斯提传感技术有限公司,41%
0,玉林正菱汽车配件有限公司,柳州广泰汽车配件有限责任公司,100%
0,玉林市矿业总公司,玉林市萤石矿,50.5%
1,玉林市矿业总公司,玉林市矿业总公司,100%
0,玉林市自来水公司,广西玉林市大容泉饮用水有限责任公司,100%
0,玉源瓷业有限公司,联达国际贸易有限公司,23.80952%
1,玉源瓷业有限公司,邯郸市白玫瓷业有限公司,80%
0,玉溪市北城钢铁有限公司,玉溪红塔区兴旺小额贷款股份有限公司,30%
0,玉溪日报社印刷厂,玉溪玉报印务有限责任公司,100%
1,玉溪日报社印刷厂,玉溪玉报图文制作有限公司,100%
0,玉溪市旭日塑料有限公司,祥云洁田塑业有限公司,30%
0,玉溪市星源油墨厂,云南玉溪映月潭温泉酒店有限公司,40%
1,玉溪市星源油墨厂,玉溪丰达商贸有限公司,55%
0,玉溪市洛河昱鑫工贸有限公司,云南昱鑫铸管有限公司,100%
1,玉溪市洛河昱鑫工贸有限公司,云南洛河昱鑫水业有限公司,100%
2,玉溪市洛河昱鑫工贸有限公司,云南昱鑫古滇传媒有限公司,100%
3,玉溪市洛河昱鑫工贸有限公司,云南昱鑫古滇酒业有限公司,100%
0,玉溪滇雪粮油食品工业有限公司,玉溪康瑞商贸有限公司,90%
1,玉溪滇雪粮油食品工业有限公司,云南国储油脂有限公司,60%
2,玉溪滇雪粮油食品工业有限公司,普洱瑞福农业发展有限公司,100%
3,玉溪滇雪粮油食品工业有限公司,云南大真贸易有限公司,67%
0,玉溪玉杯金属制品有限公司,云南红塔银行股份有限公司,0.12499%
0,玉溪市福玉钢铁有限公司,云南玉溪钢铁集团汇发供销有限公司,24.5%
1,玉溪市福玉钢铁有限公司,云南玉溪钢铁集团玉昆钢铁有限公司,6.88085%
2,玉溪市福玉钢铁有限公司,云南玉溪钢铁集团有限公司,14.2864%
0,玉溪红塔新型建材有限公司,云南汇享酒店管理有限公司,10%
0,玉环县万家乐家具有限公司,玉环国际精品家具博览中心有限公司,4.58716%
0,玉环三星机械制造有限公司,玉环市双环小额贷款有限公司,-
0,玉环县东南塑胶机电有限公司,浙江玉环农村商业银行股份有限公司,0.11174%
0,玉环县东风汽车配件厂,玉环机械制造有限公司,33.33333%
1,玉环县东风汽车配件厂,玉环东风大酒店有限公司,69.99011%
0,玉环县五丰蒸干脱脂鱼粉厂,浙江亿丰海洋生物制品有限公司,100%
1,玉环县五丰蒸干脱脂鱼粉厂,玉环五丰饲料有限公司,100%
0,玉环县交通汽车部件厂,浙江玉环农村商业银行股份有限公司,0.25142%
0,玉环仪表机床制造厂,浙江玉环永兴村镇银行有限责任公司,1.78117%
0,玉环县凯达铜业有限公司,玉环市老铜匠铜制品有限公司,100%
1,玉环县凯达铜业有限公司,台州喜牛电子商务有限公司,100%
2,玉环县凯达铜业有限公司,浙江老铜匠文化创意有限公司,100%
0,玉环县华发阀门有限公司,浙江玉环农村商业银行股份有限公司,0.16762%
0,玉环县华通电器有限公司,台州智电科技有限公司,80%
0,玉环嘉友电镀有限公司,玉环创富水污染防治检测服务有限公司,16.66667%
0,玉环塑胶化工实业有限公司,玉环国正贸商业有限公司,15%
0,玉环县大众家具有限公司,玉环国际精品家具博览中心有限公司,3.66972%
0,玉环县大众气动工具有限公司,浙江玉环农村商业银行股份有限公司,0.55872%
0,玉环县安捷洁具有限公司,玉环青年置业有限公司,9%
0,玉环县屹鑫铜业有限公司,玉环市森恩流体智控有限公司,49%
0,玉环方正铜业有限公司,玉环县申达小额贷款有限公司,10%
1,玉环方正铜业有限公司,台州康纳金属制品有限公司,32.95455%
2,玉环方正铜业有限公司,浙江玉环永兴村镇银行有限责任公司,1.78117%
0,玉环县昌飞阀门有限公司,玉环县昌飞投资咨询有限公司,100%
0,玉环县春晖车桥有限公司,浙江如川谐波传动科技有限公司,50%
0,玉环爱佳家具有限公司,玉环国际精品家具博览中心有限公司,3.66972%
0,玉环县田马阀门厂,浙江玉环农村商业银行股份有限公司,1.11744%
0,玉环县申东水暖器材有限公司,帝普森（浙江）智能科技有限责任公司,95%
0,玉环盛大汽摩部件工业有限公司,浙江长捷商贸有限公司,10%
1,玉环盛大汽摩部件工业有限公司,台州长捷酒店管理有限公司,10%
0,玉环县精华铜业有限公司,玉环市高远金属贸易有限公司,51%
0,玉环精工机械制造有限公司,玉环启晟机械有限公司,65%
1,玉环精工机械制造有限公司,玉环精润机械股份有限公司,50%
0,玉环县美博铜业有限公司,玉环县申达小额贷款有限公司,10%
1,玉环县美博铜业有限公司,浙江玉环农村商业银行股份有限公司,3.07297%
0,玉环县金峰实业有限公司,浙江金峰汽车零部件制造有限公司,100%
1,玉环县金峰实业有限公司,南京金峰汽车零部件制造有限公司,100%
0,玉环县雅迪水暖器材有限公司,浙江玉环永兴村镇银行有限责任公司,1.78117%
0,玉环县鹤梦管件有限公司,玉环鹤梦流体智控科技有限公司,100%
0,玉环龙生水产制品有限公司,湖北龙生食品有限公司,45%
1,玉环龙生水产制品有限公司,荆州市中科龙生食品有限公司,45%
2,玉环龙生水产制品有限公司,宁波荔港龙生食品有限责任公司,60%
