,企业名称,被投资企业名称,投资比例
15,青岛九联集团股份有限公司,青岛庄联食品有限公司,100%
16,青岛九联集团股份有限公司,钦州九联养殖有限公司,70%
17,青岛九联集团股份有限公司,青岛九联食品销售有限公司,100%
18,青岛九联集团股份有限公司,青岛普联颐养有限公司,49%
0,青岛事凯易食品有限公司,盐源县事凯易食品有限公司,96.66666%
0,青岛云龙纺织机械有限公司,青岛龙科机械制造有限公司,99%
0,青岛井野屋箱包有限公司,广州井野屋贸易有限公司,100%
0,青岛亚森木业有限公司,青岛盛客隆典当有限公司,10%
0,青岛亚通达铁路设备有限公司,青岛亚通达铁路设备制造有限公司,100%
1,青岛亚通达铁路设备有限公司,山东嘉泰交通设备有限公司,51%
0,青岛交河技工塑料有限公司,青岛中吉泰诚房地产开发有限公司,92.30769%
0,青岛京信电子有限公司,江苏京信电子有限公司,15.67966%
1,青岛京信电子有限公司,青岛即墨京信电子有限公司,50%
0,青岛京华饰品有限公司,莱州恒富钻石饰品有限公司,10%
1,青岛京华饰品有限公司,深圳市鲁艺实业有限公司,9.09091%
2,青岛京华饰品有限公司,青岛康华钻石有限公司,100%
0,青岛亮泉植物油有限公司,青岛亮泉集团有限公司,40%
0,青岛人民印刷有限公司,青岛洁新再生资源科技开发有限公司,100%
1,青岛人民印刷有限公司,青岛得利康包装机械有限公司,51%
0,青岛亿立钢构工程有限公司,青岛润鑫腾建材科技有限公司,70%
0,青岛仁成海绵制品有限公司,青岛诚合晟达新材料有限公司,10%
0,青岛伊戈建材有限公司,青岛茂恒工贸有限公司,100%
0,青岛优派普环保科技有限公司,青岛优派普高分子材料有限公司,100%
0,青岛优纽花边有限公司,青岛优纽蕾丝有限公司,54%
0,青岛保税区依爱电子有限公司,青岛兴瑞微波部件有限公司,51%
0,青岛光盈光电技术有限公司,深圳市通照科技有限公司,100%
1,青岛光盈光电技术有限公司,瑞泰（威海）电子科技有限公司,6.01626%
0,青岛共和针织服装有限公司,青岛森和服装有限公司,30%
1,青岛共和针织服装有限公司,青岛华信印花有限公司,4.81339%
0,青岛兴仪电子设备有限公司,蚌埠依爱电子科技有限责任公司,100%
0,青岛兴平热电有限公司,青岛兴平农业开发有限公司,100%
1,青岛兴平热电有限公司,青岛华威电力自动化研究中心,30%
2,青岛兴平热电有限公司,青岛威玛机械有限公司,40%
0,青岛兴海玻璃钢开发公司,青岛兴海加藤科技有限公司,55%
0,青岛兴邦电子电器有限公司,青岛兴邦电器集团有限公司,10%
0,青岛冷丰食品有限公司,青岛食彩包装有限公司,50%
0,青岛凤凰印染有限公司,青岛凤凰东翔印染有限公司,75%
1,青岛凤凰印染有限公司,青岛凤凰进出口有限公司,100%
0,青岛凯源祥化工有限公司,青岛凯源祥农资有限公司,100%
0,青岛前丰制帽有限公司,胶州市和生小额贷款有限公司,30%
1,青岛前丰制帽有限公司,青岛胶州中成村镇银行股份有限公司,5%
2,青岛前丰制帽有限公司,青岛前丰国潮文化传播有限公司,100%
0,青岛力创食品有限公司,春日崎（青岛）食品科技有限公司,95%
0,青岛市北洋食品有限公司,青岛育才投资有限公司,23.98936%
1,青岛市北洋食品有限公司,北洋教育集团（青岛）有限公司,7.47664%
2,青岛市北洋食品有限公司,青岛润和利食品有限公司,100%
0,青岛北海船舶重工有限公司,中国船舶重工国际贸易有限公司,4.71769%
1,青岛北海船舶重工有限公司,中船重工物资贸易集团鲅鱼圈有限公司,3.82398%
2,青岛北海船舶重工有限公司,青岛海西重工有限责任公司,1.76632%
3,青岛北海船舶重工有限公司,青岛北船管业有限责任公司,85.0375%
4,青岛北海船舶重工有限公司,中船重工科技投资发展有限公司,2.31481%
5,青岛北海船舶重工有限公司,天津国海安蓝租赁有限公司,100%
6,青岛北海船舶重工有限公司,中船青岛北海船艇有限责任公司,100%
0,青岛华东葡萄酿酒有限公司,青岛华东百利贸易有限公司,100%
1,青岛华东葡萄酿酒有限公司,青岛华东也买酒网络科技有限公司,34%
2,青岛华东葡萄酿酒有限公司,青岛葡萄酿酒有限公司,100%
3,青岛华东葡萄酿酒有限公司,华东骑士酒堡（蓬莱）有限公司,100%
0,青岛华仁药业股份有限公司,华仁药业（日照）有限公司,100%
1,青岛华仁药业股份有限公司,青岛华仁肾病医院管理有限公司,100%
2,青岛华仁药业股份有限公司,青岛华仁医疗用品有限公司,100%
3,青岛华仁药业股份有限公司,青岛华仁企业服务有限公司,100%
4,青岛华仁药业股份有限公司,浦北县新科药品包装有限公司,100%
5,青岛华仁药业股份有限公司,广西裕源药业有限公司,100%
6,青岛华仁药业股份有限公司,西安曲江华仁药业有限公司,100%
7,青岛华仁药业股份有限公司,青岛华仁医药有限公司,100%
8,青岛华仁药业股份有限公司,湖北华仁同济药业有限责任公司,60.295%
9,青岛华仁药业股份有限公司,广州华仁国际贸易有限公司,100%
10,青岛华仁药业股份有限公司,西安华仁健康投资管理有限公司,100%
11,青岛华仁药业股份有限公司,青岛华仁堂健康科技有限公司,100%
0,青岛华冠阀门有限公司,青岛艺丰华精工机械有限公司,100%
1,青岛华冠阀门有限公司,青岛艺丰华阀门有限公司,100%
2,青岛华冠阀门有限公司,青岛艺丰华智能科技有限公司,100%
3,青岛华冠阀门有限公司,青岛华盛德精铸有限公司,100%
0,青岛华南制衣总公司,青岛华衣丽姿服饰有限公司,53.33334%
1,青岛华南制衣总公司,青岛华泰医药包装材料厂,100%
0,青岛华天车辆有限公司,青岛易斯达金属制品有限公司,70%
1,青岛华天车辆有限公司,青岛南洋模具有限公司,75%
0,青岛华山生化有限公司,青岛伊伯萨市场营销有限公司,100%
0,青岛华拓科技股份有限公司,华电青岛环保技术有限公司,30%
0,青岛华泰电力设备有限公司,青岛胶州市盛宇融资担保有限公司,0.75%
1,青岛华泰电力设备有限公司,杭州和钿股权投资合伙企业（有限合伙）,17.85714%
0,青岛华海环保工业有限公司,青岛华明顿牧业科技有限公司,100%
1,青岛华海环保工业有限公司,青岛紫隆德工贸有限公司,100%
2,青岛华海环保工业有限公司,青岛华海蓝创环保科技有限公司,70%
3,青岛华海环保工业有限公司,青岛华海斐特科技股份有限公司,34%
4,青岛华海环保工业有限公司,青岛鸿鹏智能科技有限公司,30%
5,青岛华海环保工业有限公司,青岛灵朗智能科技有限公司,70%
6,青岛华海环保工业有限公司,青岛汇森投资管理股份有限公司,25%
7,青岛华海环保工业有限公司,青岛福汇铭工贸有限公司,10%
8,青岛华海环保工业有限公司,青岛黄岛舜丰村镇银行股份有限公司,4.38596%
9,青岛华海环保工业有限公司,青岛市黄岛区天一小额贷款股份有限公司,7%
0,青岛华清食品有限公司,青岛华清配餐有限公司,10%
0,青岛华盛橡胶有限公司,青岛鸿阳精密铸造有限公司,60%
0,青岛华金苑针织股份有限公司,青岛金雅乐针织有限公司,10%
1,青岛华金苑针织股份有限公司,青岛华众康医疗用品有限公司,60%
2,青岛华金苑针织股份有限公司,青岛佰宛金纺织品科技有限公司,10%
3,青岛华金苑针织股份有限公司,青岛新加乐针织有限公司,30%
4,青岛华金苑针织股份有限公司,青岛华金苑服饰销售有限公司,100%
0,青岛华鑫克斯顿机械有限公司,青岛爱斐特造型机械有限公司,48%
0,青岛华龙包装有限公司,青岛海平生物工程有限公司,50%
0,青岛南南有限公司,青岛南泉内衣有限公司,90%
0,青岛即墨市利浩五金工具制造有限公司,青岛益百洁科技有限公司,10%
0,青岛双桃精细化工（集团）有限公司,亨斯迈纺织染化（青岛）有限公司,6%
1,青岛双桃精细化工（集团）有限公司,青岛海湾科技产业研究院有限公司,20%
0,青岛双蝶集团股份有限公司,青岛鑫城房地产有限公司,30%
0,青岛双鲸药业有限公司,青岛鲸通医药有限公司,100%
1,青岛双鲸药业有限公司,北京双鲸营销管理服务有限公司,100%
2,青岛双鲸药业有限公司,天津双鲸营销管理有限公司,100%
3,青岛双鲸药业有限公司,德州双鲸营销管理有限公司,100%
4,青岛双鲸药业有限公司,青岛双鲸医药有限公司,49%
0,青岛变压器集团有限公司,曲阜恒海电器有限公司,100%
1,青岛变压器集团有限公司,青岛恒鑫物资有限公司,80%
2,青岛变压器集团有限公司,青岛金田热电有限公司,60%
3,青岛变压器集团有限公司,青岛恒祥汽车维修有限公司,60%
4,青岛变压器集团有限公司,青岛恒瑞特种铝业有限公司,91.66667%
5,青岛变压器集团有限公司,青岛恒讯电线有限公司,82.80802%
6,青岛变压器集团有限公司,青岛恒讯电力电缆有限公司,92.10942%
7,青岛变压器集团有限公司,青岛恒正电力产品有限公司,65%
8,青岛变压器集团有限公司,青岛青波变压器股份有限公司,62.51316%
9,青岛变压器集团有限公司,青岛瑞源合工艺品厂,60%
10,青岛变压器集团有限公司,青岛恒益机械有限公司,60%
11,青岛变压器集团有限公司,青岛恒正木业有限公司,50%
12,青岛变压器集团有限公司,青岛泰和瑞国际货运代理有限公司,52%
13,青岛变压器集团有限公司,青岛绿叶科技发展有限公司,47%
14,青岛变压器集团有限公司,青岛恒新源市政工程有限公司,50%
15,青岛变压器集团有限公司,青岛正进集团有限公司,51%
16,青岛变压器集团有限公司,青岛神户电机产业有限公司,40%
17,青岛变压器集团有限公司,青岛恒生电器有限公司,18.49408%
18,青岛变压器集团有限公司,青岛山铝水泥有限公司,25%
19,青岛变压器集团有限公司,青岛恒杰钛设备有限公司,40%
20,青岛变压器集团有限公司,青岛双欢重工制造有限公司,35%
21,青岛变压器集团有限公司,青岛厦装装载机有限公司,33%
22,青岛变压器集团有限公司,青岛恒正科技有限公司,40.5%
23,青岛变压器集团有限公司,青岛恒正精工锻造有限公司,12%
24,青岛变压器集团有限公司,青岛安邦石化有限公司,11.86%
25,青岛变压器集团有限公司,青岛恒联金属回收有限公司,11%
26,青岛变压器集团有限公司,青岛泰和瑞实业有限公司,15%
0,青岛可口可乐饮料有限公司,中粮可口可乐饮料（济南）有限公司,66.6%
1,青岛可口可乐饮料有限公司,中粮可口可乐供应链（天津）有限公司,1%
0,青岛同辉丽光蜡制品有限公司,山东物博蜡烛有限公司,20.83333%
1,青岛同辉丽光蜡制品有限公司,青岛同辉汽车技术有限公司,54.25743%
0,青岛同鑫天然产物有限公司,高密亚东食品有限公司,50%
0,青岛启龙制衣有限公司,红岛实业发展集团有限公司,5.18457%
1,青岛启龙制衣有限公司,青岛启龙中金投资管理有限公司,29%
2,青岛启龙制衣有限公司,青岛启龙颐养有限责任公司,100%
0,青岛品品好粮油有限公司,青岛朵颐创新科技有限公司,60%
1,青岛品品好粮油有限公司,胶州市海丰小额贷款有限公司,6%
2,青岛品品好粮油有限公司,青岛日升昌典当有限公司,51%
3,青岛品品好粮油有限公司,青岛品品好食品发展有限公司,64.28571%
4,青岛品品好粮油有限公司,青岛品品好物流有限公司,61.29166%
5,青岛品品好粮油有限公司,青岛合和兴国际贸易有限公司,66.66667%
6,青岛品品好粮油有限公司,青岛品品好营销管理有限公司,100%
7,青岛品品好粮油有限公司,青岛品品好教育投资发展有限公司,100%
0,青岛啤酒股份有限公司,青岛啤酒财务有限责任公司,100%
1,青岛啤酒股份有限公司,青岛啤酒国际贸易有限公司,100%
2,青岛啤酒股份有限公司,青岛啤酒（兴凯湖）有限公司,100%
3,青岛啤酒股份有限公司,青岛啤酒文化传播有限公司,100%
4,青岛啤酒股份有限公司,青岛啤酒（潍坊）有限公司,100%
5,青岛啤酒股份有限公司,青岛啤酒（城阳）销售有限公司,100%
6,青岛啤酒股份有限公司,青岛啤酒（太原）有限公司,100%
7,青岛啤酒股份有限公司,青岛啤酒电子商务有限公司,100%
8,青岛啤酒股份有限公司,青岛啤酒（密山）有限公司,100%
9,青岛啤酒股份有限公司,青岛啤酒（枣庄）有限公司,100%
10,青岛啤酒股份有限公司,青岛啤酒（上海）投资有限公司,100%
11,青岛啤酒股份有限公司,青岛翔宏商务有限公司,100%
12,青岛啤酒股份有限公司,青岛啤酒（洛阳）有限公司,100%
13,青岛啤酒股份有限公司,青岛啤酒饮料有限公司,100%
14,青岛啤酒股份有限公司,青岛啤酒工程有限公司,100%
15,青岛啤酒股份有限公司,青岛啤酒（平度）销售有限公司,100%
16,青岛啤酒股份有限公司,青岛啤酒科技研发中心有限公司,100%
17,青岛啤酒股份有限公司,青岛啤酒（哈尔滨）有限公司,100%
18,青岛啤酒股份有限公司,青岛啤酒（上海）投资有限公司,100%
19,青岛啤酒股份有限公司,青岛啤酒上海有限公司,100%
20,青岛啤酒股份有限公司,青岛啤酒（石家庄）有限公司,100%
21,青岛啤酒股份有限公司,青岛啤酒（日照）有限公司,100%
22,青岛啤酒股份有限公司,青岛啤酒（韶关）有限公司,100%
23,青岛啤酒股份有限公司,青岛啤酒（德州）有限公司,100%
24,青岛啤酒股份有限公司,青岛啤酒（成都）有限公司,100%
25,青岛啤酒股份有限公司,青岛广润隆物流有限公司,100%
26,青岛啤酒股份有限公司,青岛啤酒（寿光）有限公司,99%
27,青岛啤酒股份有限公司,青岛啤酒（上海）实业有限公司,100%
28,青岛啤酒股份有限公司,青岛啤酒（济南）有限公司,100%
29,青岛啤酒股份有限公司,上海青岛啤酒华东（控股）有限公司,100%
30,青岛啤酒股份有限公司,青岛啤酒（徐州）企业管理服务有限公司,100%
31,青岛啤酒股份有限公司,青岛啤酒西安汉斯集团有限公司,100%
32,青岛啤酒股份有限公司,深圳市青岛啤酒华南营销有限公司,100%
33,青岛啤酒股份有限公司,青岛啤酒（张家口）有限公司,100%
34,青岛啤酒股份有限公司,厦门青岛啤酒东南营销有限公司,100%
35,青岛啤酒股份有限公司,青岛啤酒（泸州）有限公司,95%
36,青岛啤酒股份有限公司,青岛啤酒（黄石）有限公司,97.18318%
37,青岛啤酒股份有限公司,青岛啤酒（芜湖）有限公司,94.2728%
38,青岛啤酒股份有限公司,青岛啤酒（九江）有限公司,90%
39,青岛啤酒股份有限公司,上海青岛啤酒华东销售有限公司,97.00897%
40,青岛啤酒股份有限公司,青岛啤酒（马鞍山）有限公司,94.11765%
41,青岛啤酒股份有限公司,青岛啤酒（菏泽）有限公司,93.07692%
42,青岛啤酒股份有限公司,青岛啤酒（西海岸）文旅发展有限公司,96.25%
43,青岛啤酒股份有限公司,北京青岛啤酒北方销售有限公司,95.00222%
44,青岛啤酒股份有限公司,山东绿兰莎啤酒有限公司,90%
45,青岛啤酒股份有限公司,青岛啤酒（蓬莱）有限公司,80%
46,青岛啤酒股份有限公司,青岛啤酒（应城）有限公司,89.90865%
47,青岛啤酒股份有限公司,青岛啤酒（杭州）有限公司,80%
48,青岛啤酒股份有限公司,青岛啤酒（廊坊）有限公司,80.80808%
49,青岛啤酒股份有限公司,青岛啤酒（滕州）有限公司,76.647%
50,青岛啤酒股份有限公司,青岛啤酒（荣成）有限公司,70%
51,青岛啤酒股份有限公司,深圳青岛啤酒朝日有限公司,51%
52,青岛啤酒股份有限公司,青岛啤酒（扬州）有限公司,50%
53,青岛啤酒股份有限公司,河北嘉禾啤酒有限公司,50%
54,青岛啤酒股份有限公司,山东新银麦啤酒有限公司,75%
55,青岛啤酒股份有限公司,青岛啤酒（宿迁）有限公司,75%
56,青岛啤酒股份有限公司,青岛啤酒（揭阳）有限公司,75%
57,青岛啤酒股份有限公司,青岛啤酒渭南有限责任公司,28%
58,青岛啤酒股份有限公司,辽宁沈青青岛啤酒营销有限公司,30%
59,青岛啤酒股份有限公司,青岛海林山庄有限公司,26.47059%
60,青岛啤酒股份有限公司,北京青岛啤酒三环有限公司,29%
61,青岛啤酒股份有限公司,青岛啤酒招商物流有限公司,30%
62,青岛啤酒股份有限公司,山东烟台啤酒有限公司,38.99999%
63,青岛啤酒股份有限公司,北京五星青岛啤酒有限公司,37.64501%
64,青岛啤酒股份有限公司,青岛啤酒上海杨浦有限公司,17.42152%
0,青岛啤酒（三水）有限公司,青岛啤酒（珠海）有限公司,2.13%
0,青岛啤酒（廊坊）有限公司,北京青岛啤酒北方销售有限公司,4.99778%
0,青岛啤酒（扬州）有限公司,青岛啤酒（马鞍山）有限公司,0.29412%
0,青岛啤酒渭南有限公司,青岛啤酒（甘肃）农垦股份有限公司,5.05529%
1,青岛啤酒渭南有限公司,青岛啤酒宝鸡有限公司,9.23077%
0,青岛啤酒（甘肃）农垦股份有限公司,青岛啤酒武威有限责任公司,99.72299%
0,青岛啤酒（福州）有限公司,青岛啤酒（福州）有限公司,100%
0,青岛啤酒（郴州）有限公司,郴州市青岛啤酒销售有限公司,5%
0,青岛喜盈门集团公司,青岛喜盈门家纺有限公司,100%
1,青岛喜盈门集团公司,青岛莱西喜盈门染织有限公司,51%
2,青岛喜盈门集团公司,青岛君德家用棉制品有限公司,70%
3,青岛喜盈门集团公司,青岛喜盈门纺联纺织有限公司,99%
4,青岛喜盈门集团公司,青岛市喜盈门典当有限责任公司,51.17647%
5,青岛喜盈门集团公司,青岛喜盈门应用材料有限公司,45.01385%
6,青岛喜盈门集团公司,青岛盈福祥工贸有限责任公司,22.22222%
7,青岛喜盈门集团公司,青岛喜盈门化纤纺织有限公司,50%
8,青岛喜盈门集团公司,青岛正进集团有限公司,12%
9,青岛喜盈门集团公司,青岛喜盈门进出口有限公司,3.66667%
0,青岛四三零八机械厂,青岛海骏光机电技术开发有限公司,100%
0,青岛四机宏达工贸有限公司,青岛铁联工贸有限公司,1.89502%
1,青岛四机宏达工贸有限公司,青岛宏达赛耐尔科技股份有限公司,26.66667%
2,青岛四机宏达工贸有限公司,青岛联诚宏达轨道交通设备有限公司,51.88679%
3,青岛四机宏达工贸有限公司,青岛四机宏达建筑安装有限公司,5%
0,青岛国胜焊割设备有限公司,青岛国胜仪器仪表有限公司,100%
0,青岛国风药业股份有限公司,青岛国风大药房连锁有限公司,90%
1,青岛国风药业股份有限公司,青岛国风药业莱西医药有限责任公司,83.33333%
2,青岛国风药业股份有限公司,青岛国风金百合医药销售有限责任公司,100%
3,青岛国风药业股份有限公司,青岛炎黄易医文化传播有限公司,100%
4,青岛国风药业股份有限公司,青岛中亿投资管理有限公司,15.50565%
5,青岛国风药业股份有限公司,青岛通达荣实业有限公司,25%
6,青岛国风药业股份有限公司,上药（辽宁）中药资源有限公司,3%
0,青岛圣匹克时装有限公司,共青城中科图灵投资合伙企业（有限合伙）,2.46914%
0,青岛圣美尔轻工品有限公司,青岛昇美欧纺织有限公司,60.17277%
1,青岛圣美尔轻工品有限公司,青岛圣美尔纺织服装有限公司,75%
0,青岛圣达电力股份有限公司,青岛圣达房地产开发有限公司,100%
1,青岛圣达电力股份有限公司,青岛府鼎融资担保有限公司,70%
0,青岛城阳海燕木业有限公司,青岛华美木业有限公司,55.55556%
1,青岛城阳海燕木业有限公司,青岛立刚工贸有限公司,90%
2,青岛城阳海燕木业有限公司,青岛德鲁奥木业有限公司,75%
0,青岛大成索具有限公司,青岛海德锻造有限公司,8.27245%
0,青岛大有电子玩具有限公司,青岛绘时代文化传播有限公司,66.66667%
1,青岛大有电子玩具有限公司,青岛若邦工贸有限公司,100%
0,青岛大水食品有限公司,青岛东冷食品有限公司,100%
0,青岛大洋舰食品有限公司,青岛大洋舰工贸有限公司,16%
0,青岛大统纺织开发有限公司,青岛名成服装服饰有限公司,80%
0,青岛天一集团有限公司,青岛天一集团贸易有限公司,10%
1,青岛天一集团有限公司,青岛天一集团船舶配套有限公司,60%
2,青岛天一集团有限公司,青岛天一海天装饰工程有限公司,76%
3,青岛天一集团有限公司,青岛天一集团物业管理有限公司,52%
4,青岛天一集团有限公司,青岛天一装备有限公司,100%
5,青岛天一集团有限公司,青岛天一黄家塘湾水产有限公司,100%
6,青岛天一集团有限公司,青岛天一临海置业有限公司,2%
7,青岛天一集团有限公司,青岛天一海洋生物科技有限公司,4%
8,青岛天一集团有限公司,青岛天一新能源有限公司,10%
9,青岛天一集团有限公司,青岛天一红旗置业有限公司,2%
10,青岛天一集团有限公司,青岛天一集团镜台山生态苑有限公司,5%
11,青岛天一集团有限公司,青岛天一新材料科技有限公司,2%
12,青岛天一集团有限公司,青岛天一能源科技有限公司,2%
13,青岛天一集团有限公司,青岛天一波尔卡置业有限公司,2%
14,青岛天一集团有限公司,青岛天一琅琊颐养投资有限公司,2%
15,青岛天一集团有限公司,青岛天一集团红旗电机有限公司,1.48908%
16,青岛天一集团有限公司,青岛天一安邦投资有限公司,1%
17,青岛天一集团有限公司,青岛天一红旗软控科技有限公司,1%
18,青岛天一集团有限公司,青岛天一集团樱珠山房地产开发有限公司,0.366%
19,青岛天一集团有限公司,青岛天一红旗置业有限公司,2%
20,青岛天一集团有限公司,青岛天一房地产有限公司,1%
21,青岛天一集团有限公司,青岛天一大珠山置业有限公司,1%
22,青岛天一集团有限公司,青岛天一双珠山置业有限公司,2%
23,青岛天一集团有限公司,青岛天一红旗纺机集团有限公司,0.3%
24,青岛天一集团有限公司,青岛天一雅筑建设有限公司,2%
25,青岛天一集团有限公司,青岛天一十一木业有限公司,-
26,青岛天一集团有限公司,青岛天一建设有限公司,0.15%
0,青岛天和钢结构建筑有限公司,青岛天和金属结构科技有限公司,98.1%
0,青岛天富莱集团股份有限公司,青岛天富莱集团股份有限公司驻深圳办事处,100%
0,青岛天润电池材料有限公司,青岛天润电池材料销售有限公司,100%
0,青岛天湾电机有限公司,青岛天湾电子有限公司,100%
1,青岛天湾电机有限公司,苏州天湾电子有限公司,100%
0,青岛太平货柜有限公司,寰宇东方国际港务（启东）有限公司,100%
0,青岛奥克凯姆化学助剂有限公司,滨州奥克凯姆化学助剂有限公司,22.85823%
0,青岛好事中制衣有限公司,青岛诺美达制衣有限公司,80%
1,青岛好事中制衣有限公司,青岛好事中服装辅料有限公司,30%
0,青岛好事来西装有限公司,青岛宝加力服饰有限公司,100%
0,青岛宇龙海藻有限公司,海阳宇龙海藻有限公司,100%
0,青岛宏大纺织机械有限公司,青岛纺织机械股份有限公司,10%
1,青岛宏大纺织机械有限公司,青岛金艺压铸有限公司,27.45455%
0,青岛宏昌食品有限公司,青岛精研良食科技有限公司,72%
0,青岛宏泰铜业有限公司,青岛宏泰金属制品有限公司,100%
1,青岛宏泰铜业有限公司,青岛同和空调设备股份有限公司,1.45975%
0,青岛宝依特生物制药有限公司,青岛动保国家工程技术研究中心有限公司,25%
1,青岛宝依特生物制药有限公司,青岛蔚之蓝生物科技有限公司,100%
2,青岛宝依特生物制药有限公司,青岛康地恩动物药业有限公司,100%
0,青岛宝林针织有限公司,青岛润华士科技有限公司,1%
0,青岛宝陆莱针织制衣有限公司,青岛宝岛针织制衣有限公司,20%
0,青岛富加室内装饰品有限公司,青岛富加家用纺织品有限公司,71.96078%
0,青岛富润达纺织有限公司,即墨市晨晟资本管理有限公司,43%
0,青岛富源木业有限公司,青岛青松财智股权投资合伙企业（有限合伙）,11%
1,青岛富源木业有限公司,青岛金石泓信投资中心（有限合伙）,2.15217%
2,青岛富源木业有限公司,长峡金石（武汉）股权投资基金合伙企业（有限合伙）,-
0,青岛尧邦塑胶制品有限公司,营口尧邦塑胶容器有限公司,40%
1,青岛尧邦塑胶制品有限公司,蚌埠尧邦塑胶容器有限公司,100%
0,青岛崂塑建材集团有限公司,青岛稀土研究应用推广中心有限公司,90%
1,青岛崂塑建材集团有限公司,青岛崂塑异型材有限公司,95%
2,青岛崂塑建材集团有限公司,青岛崂塑建设工程有限公司,51%
3,青岛崂塑建材集团有限公司,青岛崂塑门窗有限公司,95%
4,青岛崂塑建材集团有限公司,青岛广宙工贸有限公司,40%
0,青岛崂山玻璃有限公司,青岛市崂山区宏润工贸有限公司,93.75%
0,青岛崂山矿泉水有限公司,青岛崂矿营销有限公司,100%
1,青岛崂山矿泉水有限公司,崂山矿泉水（北京）有限公司,49.03846%
2,青岛崂山矿泉水有限公司,青岛刺猬网网络科技有限公司,40%
3,青岛崂山矿泉水有限公司,上海崂山矿泉水有限公司,51%
4,青岛崂山矿泉水有限公司,山东崂山矿泉水有限公司,100%
5,青岛崂山矿泉水有限公司,青岛崂矿健康产业有限公司,40.8%
6,青岛崂山矿泉水有限公司,青岛崂矿甘露泉矿泉水有限公司,51%
7,青岛崂山矿泉水有限公司,青岛崂矿投资发展有限公司,20%
0,青岛巴龙特尔制衣有限公司,青岛轻纺联贸易有限公司,91%
1,青岛巴龙特尔制衣有限公司,巴龙国际集团有限公司,40.388%
2,青岛巴龙特尔制衣有限公司,青岛中和物业管理服务有限公司,66.66667%
3,青岛巴龙特尔制衣有限公司,潍坊农村商业银行股份有限公司,15.89924%
4,青岛巴龙特尔制衣有限公司,巴龙国际建设集团有限公司,26.66667%
5,青岛巴龙特尔制衣有限公司,巴龙服饰集团山东有限公司,100%
6,青岛巴龙特尔制衣有限公司,山东浪潮华光光电子股份有限公司,1.9853%
7,青岛巴龙特尔制衣有限公司,山东华光光电子股份有限公司,1.9853%
0,青岛帅潮实业有限公司,智科恒业重型机械股份有限公司,0.5305%
0,青岛帅美服装有限公司,青岛帅美进出口有限公司,53.04813%
0,青岛平度九联食品有限公司,钦州九联食品有限公司,30%
1,青岛平度九联食品有限公司,青岛九联养殖有限公司,1.19856%
2,青岛平度九联食品有限公司,青岛九联食品进出口有限公司,20%
0,青岛平度泰隆自动化设备厂,青岛宜霖赛瑞智能科技有限公司,49%
0,青岛市平度金兴金矿,青岛福泰矿业有限公司,65%
0,青岛平成钢结构有限公司,湖南湘悦生态农业有限公司,99%
0,青岛广源发集团有限公司,青岛路法沥青有限公司,60%
1,青岛广源发集团有限公司,青岛广源发运输有限公司,80%
2,青岛广源发集团有限公司,青岛广源发集团进出口有限公司,98%
3,青岛广源发集团有限公司,青岛市城阳区石油有限公司,90%
4,青岛广源发集团有限公司,青岛广源发机电研究所有限公司,90%
0,青岛广源发集团平度玻璃有限公司,青岛泰林玻璃制品有限公司,100%
0,青岛康大外贸集团有限公司,青岛康大达尼文化产业发展有限公司,100%
1,青岛康大外贸集团有限公司,青岛康大旅游开发有限公司,100%
2,青岛康大外贸集团有限公司,青岛康大物业服务有限公司,100%
3,青岛康大外贸集团有限公司,青岛康大新兴投资合伙企业（有限合伙）,80%
4,青岛康大外贸集团有限公司,青岛康大长宏石化有限责任公司,100%
5,青岛康大外贸集团有限公司,康大德原（北京）生物科技有限公司,90%
6,青岛康大外贸集团有限公司,青岛康大长荣进出口有限公司,100%
7,青岛康大外贸集团有限公司,山东凯加国际贸易有限公司,100%
8,青岛康大外贸集团有限公司,青岛远方养殖有限公司,100%
9,青岛康大外贸集团有限公司,青岛鲤鱼门餐饮有限公司,69.33333%
10,青岛康大外贸集团有限公司,青岛康大房地产开发有限公司,80%
11,青岛康大外贸集团有限公司,青岛康大万叶生物科技有限公司,65%
12,青岛康大外贸集团有限公司,青岛陡阳山休闲养生有限公司,51.04895%
13,青岛康大外贸集团有限公司,青岛康大奥兰多文化旅游发展有限公司,70%
14,青岛康大外贸集团有限公司,青岛康禹弗朗索瓦贸易有限公司,60%
15,青岛康大外贸集团有限公司,青岛康大小珠山生态休闲度假开发有限公司,33.33333%
16,青岛康大外贸集团有限公司,青岛康大恒远投资中心（有限合伙）,45%
17,青岛康大外贸集团有限公司,青岛博安物业管理有限公司,20%
18,青岛康大外贸集团有限公司,青岛康大爱博生物科技有限公司,20%
19,青岛康大外贸集团有限公司,北京迪沃客商业管理有限公司,28.32861%
20,青岛康大外贸集团有限公司,青岛汇发投资有限公司,20%
21,青岛康大外贸集团有限公司,青岛德原佳诚生物科技有限公司,49%
22,青岛康大外贸集团有限公司,青岛即墨惠民村镇银行股份有限公司,2.2%
23,青岛康大外贸集团有限公司,青岛旭松康大食品有限公司,10%
24,青岛康大外贸集团有限公司,国亦生命科技（廊坊临空自贸区）有限公司,14.40023%
25,青岛康大外贸集团有限公司,青岛青樾致远股权投资管理企业（有限合伙）,18.60033%
26,青岛康大外贸集团有限公司,青岛蓝色医谷医疗管理有限责任公司,15%
27,青岛康大外贸集团有限公司,青岛中创生物科技有限公司,18%
