,企业名称,被投资企业名称,投资比例
9,兰州通用机器制造有限公司,兰州兰通压力容器制造有限责任公司,100%
0,兰州长信电力设备有限公司,兰州新区长信电力科技有限责任公司,100%
1,兰州长信电力设备有限公司,兰州新区长信炼化设备有限责任公司,71.42857%
0,兰州长兴石油化工厂,兰州长兴石油化工厂,92.59259%
0,兰州高压阀门有限公司,兰州高阀置业有限公司,99.60974%
1,兰州高压阀门有限公司,兰州高阀配件有限公司,100%
0,兰州黄河（金昌）麦芽有限公司,民乐县顺程农产品购销有限公司,100%
0,兰州黄河铅丝厂,兰州三顺物资有限公司,40%
0,兰溪市伊戈尔鞋业有限公司,建德市嘉凯置业有限公司,33.33333%
0,兰溪市众相宜毛巾有限公司,兰溪市众相宜家纺有限公司,2%
1,兰溪市众相宜毛巾有限公司,兰溪市众相宜贸易有限公司,10%
0,兰溪市博远金属有限公司,宁波中富泰贸易有限公司,100%
1,兰溪市博远金属有限公司,浙江晟茂博远供应链有限公司,49%
2,兰溪市博远金属有限公司,博远鑫瑞（杭州）企业管理有限公司,100%
3,兰溪市博远金属有限公司,兰溪市华颐创业投资有限公司,100%
4,兰溪市博远金属有限公司,江苏博远金属有限公司,14.90124%
5,兰溪市博远金属有限公司,兰溪市兰创博远环保科技有限公司,49%
0,兰溪市热电有限公司,浙江兰溪农村商业银行股份有限公司,3.00414%
0,兰溪市自来水公司,兰溪市双凤巨龙供水有限公司,5%
0,兰溪轮峰车料有限公司,兰溪智行云运动科技有限公司,30%
1,兰溪轮峰车料有限公司,兰溪市新衡峰链业有限公司,19%
0,兰溪市通联皮革制品有限公司,浙江嘉通贸易有限公司,60%
0,兰溪市龙马制衣有限公司,湖北东方龙马置业有限公司,70%
0,共聚生化科技（昆山）有限公司,昆山华创毅达股权投资企业（有限合伙企业）,-
0,共鳞实业（深圳）有限公司,惠州宠意宠物用品有限公司,90%
1,共鳞实业（深圳）有限公司,深圳博根拿宠物用品有限公司,50%
2,共鳞实业（深圳）有限公司,上海共鳞水产科技有限公司,100%
3,共鳞实业（深圳）有限公司,共鳞高新技术（惠州）有限公司,100%
4,共鳞实业（深圳）有限公司,海南巨鳞海洋科技有限公司,100%
5,共鳞实业（深圳）有限公司,广东省共鳞生物技术有限公司,100%
6,共鳞实业（深圳）有限公司,神阳（广州）观赏鱼有限公司,100%
7,共鳞实业（深圳）有限公司,广州市共鳞生物技术有限公司,100%
0,兴乐集团有限公司,兴乐集团温州浙高电气有限公司,30%
1,兴乐集团有限公司,乐清兴乐宝盈投资合伙企业（有限合伙）,1%
2,兴乐集团有限公司,浙江兴乐电缆集团有限公司,100%
3,兴乐集团有限公司,江西明硕电缆有限公司,100%
4,兴乐集团有限公司,兴乐集团宁夏电缆有限公司,24%
5,兴乐集团有限公司,兴乐集团内蒙古长荣电缆有限公司,25%
0,兴勤（常州）电子有限公司,东莞为勤电子有限公司,31.2417%
0,兴化市兴东铸钢有限公司,江苏兴东新材料科技有限公司,100%
0,兴化市大地蓝绢纺有限公司,兴化市大地蓝家禽养殖有限公司,53.19149%
1,兴化市大地蓝绢纺有限公司,扬州大地蓝丝绸有限公司,68.02721%
0,兴化市新光合金材料有限公司,泰州俊宇不锈钢材料有限公司,54.12844%
0,兴化市绿禾食品有限公司,兴化苏南村镇银行股份有限公司,3%
0,兴化市联发食品有限公司,兴化市联发进出口贸易有限公司,20%
0,兴化市辉煌合金材料有限公司,泰州市久久红投资担保有限公司,10%
0,兴国县中萤矿业有限公司,华星氟化学有限公司,80%
1,兴国县中萤矿业有限公司,赣州华星氟盐化工有限公司,80%
0,兴国县自来水公司,江西兴国农村商业银行股份有限公司,-
1,兴国县自来水公司,兴国县力通管道服务有限公司,100%
2,兴国县自来水公司,兴国县宏润水务有限公司,100%
0,兴城宏亿塑料建材有限公司,兴城隆亿嘉禾农业科技有限公司,30%
0,兴城热电有限公司,兴城新胜集中供热有限公司,49%
0,兴宁市自来水总公司,兴宁市兴水管道安装有限公司,100%
0,兴安盟绿源肉类加工有限公司,兴安岭南麓绿色牛羊肉食品有限公司,20%
0,兴平市玉祥天然气有限公司,兴平市台玻专线供气有限公司,50%
0,兴总食品企业（上海）有限公司,上海冠品百乐餐饮管理有限公司,100%
0,兴隆县兴隆热力有限公司,兴隆县恒基墙体建材有限公司,80%
1,兴隆县兴隆热力有限公司,承德启兴新能源科技有限责任公司,70%
2,兴隆县兴隆热力有限公司,兴隆县农村信用合作联社,-
0,兴隆矿务局,承德环通物流有限责任公司,100%
1,兴隆矿务局,承德祥泰房地产开发有限责任公司,100%
2,兴隆矿务局,承德隆兴地方矿业有限责任公司,100%
3,兴隆矿务局,河北省兴隆矿务局驻深圳办事处,100%
4,兴隆矿务局,河北省兴隆矿务局驻深圳办事处,100%
5,兴隆矿务局,承德隆泰矿业有限公司,58.51873%
6,兴隆矿务局,承德市鹰手营子矿区隆安矿业安全检验检测有限公司,51%
7,兴隆矿务局,承德凯兴能源有限公司,86.96%
8,兴隆矿务局,承德冀兴化工有限责任公司,73.16456%
9,兴隆矿务局,承德三合建筑安装工程有限责任公司,83.88181%
10,兴隆矿务局,承德恒力机电制造有限责任公司,85.748%
11,兴隆矿务局,兴隆县平安矿业有限公司,51%
12,兴隆矿务局,承德金隅水泥有限责任公司,15%
13,兴隆矿务局,河北兴安民用爆破器材有限公司,0.59565%
0,兽霸鞋业有限公司,广西兽霸投资集团股份有限公司,29%
1,兽霸鞋业有限公司,青田县中小企业非融资性担保有限公司,10.71429%
2,兽霸鞋业有限公司,广州斯铂宾鞋业服饰有限公司,20%
3,兽霸鞋业有限公司,浙江青田中银富登华侨村镇银行有限责任公司,8%
4,兽霸鞋业有限公司,浙江青田农村商业银行股份有限公司,2.50026%
5,兽霸鞋业有限公司,来宾市亨利源贸易有限责任公司,30%
0,内乡县泰隆建材有限公司,湖北谷城泰隆水泥有限公司,16.38889%
1,内乡县泰隆建材有限公司,湖北谷城泰隆水泥制品有限公司,49%
2,内乡县泰隆建材有限公司,南阳泰隆建材销售有限公司,40%
3,内乡县泰隆建材有限公司,内乡县泰隆商品混凝土有限公司,100%
4,内乡县泰隆建材有限公司,内乡县泰隆建筑安装有限公司,100%
0,内江市供排水总公司,内江市豪博工程勘察设计有限责任公司,100%
1,内江市供排水总公司,内江市豪鹏二次供水服务有限责任公司,100%
2,内江市供排水总公司,内江市污水处理有限责任公司,100%
3,内江市供排水总公司,内江市豪洁检测技术服务有限责任公司,100%
0,内江凤凰煤矿机械有限公司,内江凤凰汽配有限责任公司,99.75185%
1,内江凤凰煤矿机械有限公司,四川昱锦汽车零部件有限公司,2%
2,内江凤凰煤矿机械有限公司,内江市福盛元物流有限公司,95%
0,内江市双鹰煤炭有限公司,自贡翔盛物流有限责任公司,100%
1,内江市双鹰煤炭有限公司,成都市成华区安平小额贷款有限责任公司,51%
2,内江市双鹰煤炭有限公司,四川省双鹰投资有限公司,40%
3,内江市双鹰煤炭有限公司,内江市金鼎煤业有限责任公司,49%
0,内江市工农煤业有限公司,隆昌市隆渝煤业有限公司,80%
0,内江市沙湾煤业有限公司,威远县沙湾恒盛瓦斯发电有限公司,100%
0,内江电力广安杆塔有限公司,四川青神农村商业银行股份有限公司,6.94518%
0,内江西南医用设备有限公司,四川西南医用设备有限公司,28.57143%
0,内蒙古三联化工股份有限公司,呼和浩特三联房地产开发有限责任公司,98.33333%
1,内蒙古三联化工股份有限公司,内蒙古三联金山化工有限责任公司,100%
2,内蒙古三联化工股份有限公司,内蒙古三联化工机械有限责任公司,100%
3,内蒙古三联化工股份有限公司,内蒙古三联物流有限责任公司,100%
4,内蒙古三联化工股份有限公司,格尔木盐化（集团）有限责任公司,-
0,内蒙古东升庙矿业有限公司,凤阳县金鹏矿业有限公司,100%
1,内蒙古东升庙矿业有限公司,内蒙古临河新海有色金属冶炼有限公司,100%
0,内蒙古东蒙水泥有限公司,锦州市东蒙水泥有限公司,100%
1,内蒙古东蒙水泥有限公司,库伦旗锡勒图三大寺文化旅游开发有限公司,2.5%
2,内蒙古东蒙水泥有限公司,内蒙古库伦农村商业银行股份有限公司,9.10821%
3,内蒙古东蒙水泥有限公司,内蒙古荞泰生物科技有限公司,100%
0,内蒙古中煤蒙发运销有限公司,伊金霍洛旗海达房地产开发有限责任公司,98.61003%
1,内蒙古中煤蒙发运销有限公司,内蒙古天福祥生态农业有限责任公司,100%
0,内蒙古乌拉山化肥有限公司,乌拉特前旗恒源水务有限责任公司,49%
1,内蒙古乌拉山化肥有限公司,乌拉特前旗兰宇气体有限责任公司,100%
0,内蒙古九强机械有限公司,内蒙古腾驰重汽专用汽车有限公司,90%
0,内蒙古乾坤金银精炼股份有限公司,内蒙古乾坤金店有限责任公司,34.80253%
1,内蒙古乾坤金银精炼股份有限公司,鄂尔多斯市乾坤金银有限责任公司,10%
2,内蒙古乾坤金银精炼股份有限公司,鹏城金业（深圳）股份有限公司,6.94444%
3,内蒙古乾坤金银精炼股份有限公司,上海黄金交易所,-
0,内蒙古伊泰煤炭股份有限公司,伊泰供应链金融服务（深圳）有限公司,100%
1,内蒙古伊泰煤炭股份有限公司,伊泰能源（上海）有限公司,100%
2,内蒙古伊泰煤炭股份有限公司,伊泰（山西）煤炭运销有限责任公司,100%
3,内蒙古伊泰煤炭股份有限公司,伊泰能源投资（上海）有限公司,100%
4,内蒙古伊泰煤炭股份有限公司,上海临港伊泰供应链有限公司,100%
5,内蒙古伊泰煤炭股份有限公司,伊泰股权投资管理有限公司,100%
6,内蒙古伊泰煤炭股份有限公司,伊泰能源（上海）有限公司,100%
7,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰宝山煤炭有限责任公司,100%
8,内蒙古伊泰煤炭股份有限公司,乌兰察布市伊泰煤炭销售有限公司,100%
9,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰白家梁煤炭有限公司,100%
10,内蒙古伊泰煤炭股份有限公司,伊泰渤海能源有限责任公司,100%
11,内蒙古伊泰煤炭股份有限公司,伊泰渤海供应链管理有限公司,100%
12,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰大地煤炭有限公司,100%
13,内蒙古伊泰煤炭股份有限公司,内蒙古安创检验检测有限公司,100%
14,内蒙古伊泰煤炭股份有限公司,伊泰伊犁能源有限公司,90.2%
15,内蒙古伊泰煤炭股份有限公司,伊泰新疆能源有限公司,90.2%
16,内蒙古伊泰煤炭股份有限公司,伊泰伊犁矿业有限公司,87.47041%
17,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰石油化工有限公司,90.2%
18,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰呼准铁路有限公司,72.65692%
19,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰煤制油有限责任公司,90.50108%
20,内蒙古伊泰煤炭股份有限公司,杭州信聿投资管理合伙企业（有限合伙）,99.9001%
21,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰化工有限责任公司,90.20004%
22,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰京粤酸刺沟矿业有限责任公司,52%
23,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰铁路投资有限责任公司,53.92157%
24,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰财务有限公司,40%
25,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰嘎鲁图矿业有限公司,47.23%
26,内蒙古伊泰煤炭股份有限公司,上海暨泰石化科技有限公司,49%
27,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰国际能源贸易有限公司,51%
28,内蒙古伊泰煤炭股份有限公司,赤峰华远酒业有限公司,15%
29,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰同达煤炭有限责任公司,37%
30,内蒙古伊泰煤炭股份有限公司,准朔铁路有限责任公司,10.59442%
31,内蒙古伊泰煤炭股份有限公司,内蒙古伊泰广联煤化有限责任公司,20%
32,内蒙古伊泰煤炭股份有限公司,新包神铁路有限责任公司,15.13973%
33,内蒙古伊泰煤炭股份有限公司,鄂尔多斯市伊政煤田灭火工程有限责任公司,30%
34,内蒙古伊泰煤炭股份有限公司,内蒙古京泰发电有限责任公司,29%
35,内蒙古伊泰煤炭股份有限公司,鄂尔多斯市天地华润煤矿装备有限责任公司,31.5%
36,内蒙古伊泰煤炭股份有限公司,唐山曹妃甸煤炭港务有限公司,4%
37,内蒙古伊泰煤炭股份有限公司,鄂尔多斯南部铁路有限责任公司,10%
38,内蒙古伊泰煤炭股份有限公司,蒙冀铁路有限责任公司,8.92696%
39,内蒙古伊泰煤炭股份有限公司,全国煤炭交易中心有限公司,2%
40,内蒙古伊泰煤炭股份有限公司,绵阳科技城产业投资基金（有限合伙）,1.06801%
41,内蒙古伊泰煤炭股份有限公司,内蒙古大地雄心影业有限公司,-
0,内蒙古兰太实业股份有限公司,鄂托克旗胡杨矿业有限责任公司,100%
1,内蒙古兰太实业股份有限公司,中盐昆山有限公司,100%
2,内蒙古兰太实业股份有限公司,内蒙古兰太药业有限责任公司,100%
3,内蒙古兰太实业股份有限公司,中盐吉兰泰高分子材料有限公司,100%
4,内蒙古兰太实业股份有限公司,中盐华东化工有限公司,80%
5,内蒙古兰太实业股份有限公司,中盐内蒙古化工进出口贸易有限公司,100%
6,内蒙古兰太实业股份有限公司,青海发投碱业有限公司,100%
7,内蒙古兰太实业股份有限公司,中盐内蒙古化工钠业有限公司,100%
8,内蒙古兰太实业股份有限公司,中盐吉兰泰氯碱化工有限公司,100%
9,内蒙古兰太实业股份有限公司,江西兰太化工有限公司,49%
10,内蒙古兰太实业股份有限公司,内蒙古海吉氯碱化工股份有限公司,12.2549%
11,内蒙古兰太实业股份有限公司,中盐青海昆仑碱业有限公司,51%
12,内蒙古兰太实业股份有限公司,阿拉善经济开发区污水处理有限责任公司,39.25237%
13,内蒙古兰太实业股份有限公司,内蒙古电力交易中心有限公司,-
0,内蒙古兴华工业锅炉厂,内蒙古国升热力股份有限公司,11.81102%
0,内蒙古利牛生物化工有限公司,内蒙古开鲁农村商业银行股份有限公司,0.58824%
1,内蒙古利牛生物化工有限公司,通辽市通粮物流有限公司,7.40466%
2,内蒙古利牛生物化工有限公司,开鲁县久大生物科技有限责任公司,100%
3,内蒙古利牛生物化工有限公司,开鲁县光辉供热有限责任公司,14.27889%
0,内蒙古包头鑫达黄金矿业有限公司,包头鑫达环保建筑材料有限责任公司,60%
0,内蒙古包钢钢联股份有限公司,包钢集团巴润矿业有限责任公司,100%
1,内蒙古包钢钢联股份有限公司,包钢集团固阳矿山有限公司,100%
2,内蒙古包钢钢联股份有限公司,天津包钢华北钢铁销售有限公司,100%
3,内蒙古包钢钢联股份有限公司,上海钢嘉稀土科技有限公司,100%
4,内蒙古包钢钢联股份有限公司,成都包钢西南钢铁销售有限公司,100%
5,内蒙古包钢钢联股份有限公司,广州包钢华南钢铁销售有限公司,100%
6,内蒙古包钢钢联股份有限公司,陕西包钢西北钢铁销售有限公司,100%
7,内蒙古包钢钢联股份有限公司,青岛包钢华中钢铁销售有限公司,100%
8,内蒙古包钢钢联股份有限公司,内蒙古包钢钢管有限公司,100%
9,内蒙古包钢钢联股份有限公司,内蒙古包钢稀土钢板材有限责任公司,72.65142%
10,内蒙古包钢钢联股份有限公司,鄂尔多斯市包钢钢瑞材料技术有限公司,51%
11,内蒙古包钢钢联股份有限公司,包钢汽车专用钢销售有限责任公司,70%
12,内蒙古包钢钢联股份有限公司,内蒙古包钢还原铁有限责任公司,91.96836%
13,内蒙古包钢钢联股份有限公司,内蒙古包钢特种钢管有限公司,60%
14,内蒙古包钢钢联股份有限公司,包钢钢业有限公司,60%
15,内蒙古包钢钢联股份有限公司,北京包钢朗润新材料科技有限公司,51%
16,内蒙古包钢钢联股份有限公司,内蒙古包钢金石选矿有限责任公司,51%
17,内蒙古包钢钢联股份有限公司,内蒙古金鄂博氟化工有限责任公司,51%
18,内蒙古包钢钢联股份有限公司,包钢（吉林）稀土钢车用材料有限公司,51%
19,内蒙古包钢钢联股份有限公司,内蒙古包钢利尔高温材料有限公司,50%
20,内蒙古包钢钢联股份有限公司,包钢集团财务有限责任公司,30%
21,内蒙古包钢钢联股份有限公司,北京包钢金属材料有限公司,51%
22,内蒙古包钢钢联股份有限公司,包钢中铁轨道有限责任公司,50%
23,内蒙古包钢钢联股份有限公司,内蒙古包钢庆华煤化工有限公司,50%
24,内蒙古包钢钢联股份有限公司,包钢湖北钢铁销售有限公司,20%
25,内蒙古包钢钢联股份有限公司,包钢钢业（合肥）有限公司,35%
26,内蒙古包钢钢联股份有限公司,泰纳瑞斯包钢（包头）钢管有限公司,40%
27,内蒙古包钢钢联股份有限公司,包头宝楷炭材料有限公司,49%
28,内蒙古包钢钢联股份有限公司,包头市汇鑫嘉德节能减排科技有限公司,20%
29,内蒙古包钢钢联股份有限公司,天津市包钢物铁金属加工配送有限公司,10%
30,内蒙古包钢钢联股份有限公司,包钢集团节能环保科技产业有限责任公司,-
0,内蒙古北方建设机械有限公司,内蒙古瑞隆重工装备制造有限公司,65.71429%
1,内蒙古北方建设机械有限公司,呼和浩特瑞隆小额贷款有限公司,50%
0,内蒙古北方重型汽车股份有限公司,国能宝日希勒能源有限公司,0.47%
1,内蒙古北方重型汽车股份有限公司,北方联合铝业（深圳）有限公司,1.40865%
2,内蒙古北方重型汽车股份有限公司,内蒙古北方智行采矿机械有限公司,50.1%
0,内蒙古北方龙源风力发电有限公司,内蒙古乌牧尔图新能源有限责任公司,100%
1,内蒙古北方龙源风力发电有限公司,内蒙古布勒呼牧新能源有限责任公司,100%
2,内蒙古北方龙源风力发电有限公司,内蒙古乌达莱新能源有限公司,60%
0,内蒙古华锐肯特家具有限公司,呼和浩特市新城蒙银村镇银行股份有限公司,10%
0,内蒙古双奇药业股份有限公司,内蒙古双奇生物技术有限公司,100%
1,内蒙古双奇药业股份有限公司,深圳市新万泽医药有限公司,100%
2,内蒙古双奇药业股份有限公司,北京市万泽双奇生物科技有限公司,100%
0,内蒙古吉泰铝业有限公司,包头吉泰彩色喷涂有限公司,95%
0,内蒙古同旺化工有限公司,丰镇市新太新材料科技有限公司,100%
0,内蒙古大中矿业有限公司,内蒙古大千博矿业有限责任公司,100%
1,内蒙古大中矿业有限公司,天津远通拓际国际贸易有限公司,100%
2,内蒙古大中矿业有限公司,安徽省金德威新材料有限公司,100%
3,内蒙古大中矿业有限公司,安徽金日晟矿业有限责任公司,100%
4,内蒙古大中矿业有限公司,大中贸易有限公司,100%
5,内蒙古大中矿业有限公司,大中（北京）管理咨询有限公司,100%
6,内蒙古大中矿业有限公司,湖南大中赫矿业有限责任公司,100%
7,内蒙古大中矿业有限公司,内蒙古包钢还原铁有限责任公司,8.03164%
8,内蒙古大中矿业有限公司,青岛昆仑宏亿新材料科技有限公司,15%
9,内蒙古大中矿业有限公司,瑞明丰矿业资源（北京）有限公司,10%
0,内蒙古大唐国际托克托发电有限公司,大唐清水河新能源有限公司,100%
1,内蒙古大唐国际托克托发电有限公司,大唐和林格尔新能源有限公司,100%
0,内蒙古大唐药业有限公司,内蒙古盛唐国际蒙医药研究院有限公司,100%
1,内蒙古大唐药业有限公司,内蒙古三花大唐药业有限公司,100%
0,内蒙古天保丰肥业有限公司,新疆新禾宇农业科技有限公司,35%
1,内蒙古天保丰肥业有限公司,甘肃众宇丰钾农业科技有限公司,31%
2,内蒙古天保丰肥业有限公司,内蒙古天保丰智慧农业科技开发有限公司,67%
0,内蒙古天辅乳业有限公司,乌兰察布八苏木晶然建材有限公司,15.74074%
0,内蒙古奥淳酒业有限公司,内蒙古奥淳品牌运营管理有限公司,100%
1,内蒙古奥淳酒业有限公司,宜宾市奥淳酒业有限责任公司,32%
2,内蒙古奥淳酒业有限公司,商都县奥淳原酒销售有限责任公司,100%
0,内蒙古威尔浪服装有限公司,内蒙古威尔浪制式服装有限公司,20%
0,内蒙古宇航人化妆品有限公司,内蒙古宇航人化妆品营销有限责任公司,48.57143%
0,内蒙古宇航人高技术产业有限公司,内蒙古宇航人化妆品有限责任公司,71.99553%
1,内蒙古宇航人高技术产业有限公司,内蒙古宇航人生态建设发展有限责任公司,100%
2,内蒙古宇航人高技术产业有限公司,内蒙古宇航人药业有限责任公司,96.14198%
3,内蒙古宇航人高技术产业有限公司,内蒙古宇航人化妆品营销有限责任公司,51.42857%
4,内蒙古宇航人高技术产业有限公司,广东宇航人科技发展有限公司,30%
5,内蒙古宇航人高技术产业有限公司,重庆宇航人沙棘生物技术有限责任公司,88%
6,内蒙古宇航人高技术产业有限公司,常春堂（内蒙古）生物技术有限责任公司,49%
7,内蒙古宇航人高技术产业有限公司,内蒙古宇航人生物工程技术有限公司,100%
8,内蒙古宇航人高技术产业有限公司,北京宇航人生物工程技术有限责任公司,7.20072%
0,内蒙古宏立达橡塑机械有限公司,内蒙古沙舟房地产开发有限公司,95%
0,内蒙古富佳工贸有限公司,翁牛特旗富佳矿产品有限责任公司,60%
1,内蒙古富佳工贸有限公司,宁波中泽嘉盟股权投资合伙企业（有限合伙）,4.45294%
0,内蒙古小肥羊肉业有限公司,锡林浩特市锡华畜牧发展有限公司,100%
1,内蒙古小肥羊肉业有限公司,内蒙古小肥羊食品有限公司,100%
2,内蒙古小肥羊肉业有限公司,内蒙古阿牧特食品有限公司,100%
3,内蒙古小肥羊肉业有限公司,锡林浩特市伊日格养殖专业合作社,6.25%
0,内蒙古广远铁合金有限公司,乌海银行股份有限公司,1.64036%
1,内蒙古广远铁合金有限公司,乌海市裕隆神力矿业有限责任公司,46%
0,内蒙古庆华集团阿拉善百灵煤炭有限公司,临哈铁路有限责任公司,0.75148%
1,内蒙古庆华集团阿拉善百灵煤炭有限公司,内蒙古中胜煤业有限公司,11%
2,内蒙古庆华集团阿拉善百灵煤炭有限公司,内蒙古阿拉善盟庆鑫物流有限责任公司,2.17391%
0,内蒙古库伦蒙药厂,重庆福睿缘医药有限公司,51%
0,内蒙古德升绒毛制品有限公司,内蒙古盛泰名纺绒业有限公司,20%
0,内蒙古扎鲁特旗兴塔矿业有限公司,内蒙古锡林河煤化工有限责任公司,49%
1,内蒙古扎鲁特旗兴塔矿业有限公司,通辽市扎鲁特旗兴塔贸易有限责任公司,100%
2,内蒙古扎鲁特旗兴塔矿业有限公司,秦皇岛市卓众实业有限公司,92.53731%
0,内蒙古昆明卷烟有限公司,呼和浩特市苁蓉物业服务有限责任公司,100%
0,内蒙古星光煤炭集团有限公司,内蒙古华泽装备制造有限公司,100%
1,内蒙古星光煤炭集团有限公司,乌海市华资煤焦有限公司,100%
2,内蒙古星光煤炭集团有限公司,内蒙古星光煤炭集团鄂托克旗华誉煤焦化有限公司,100%
3,内蒙古星光煤炭集团有限公司,内蒙古星光煤炭集团鄂托克旗华融矿业有限责任公司,100%
4,内蒙古星光煤炭集团有限公司,鄂尔多斯市华翔再生资源综合利用有限公司,100%
5,内蒙古星光煤炭集团有限公司,赤峰华远酒业有限公司,55%
6,内蒙古星光煤炭集团有限公司,鄂托克旗星光房地产开发有限责任公司,100%
7,内蒙古星光煤炭集团有限公司,包头市泰丰煤炭运销有限公司,100%
8,内蒙古星光煤炭集团有限公司,内蒙古鄂尔多斯市星光水泥有限责任公司,100%
9,内蒙古星光煤炭集团有限公司,巴彦淖尔市华力胜建材有限责任公司,70%
10,内蒙古星光煤炭集团有限公司,鄂尔多斯市兴泽建材有限公司,41.62791%
0,内蒙古春雪羊绒有限公司,巴彦淖尔鄂尔多斯羊绒制品有限责任公司,50%
1,内蒙古春雪羊绒有限公司,巴彦淖尔市隆源农畜产品有限责任公司,50%
2,内蒙古春雪羊绒有限公司,巴彦淖尔市临河黄河村镇银行股份有限公司,10%
3,内蒙古春雪羊绒有限公司,浙江春雪羊绒有限公司,80%
4,内蒙古春雪羊绒有限公司,巴彦淖尔市永益装饰有限责任公司,100%
5,内蒙古春雪羊绒有限公司,巴彦淖尔市盛祥农畜产品有限责任公司,100%
0,内蒙古河套酒业集团股份有限公司,山东泰安河套酒业有限责任公司,100%
1,内蒙古河套酒业集团股份有限公司,内蒙古河套赤峰酒业有限公司,100%
2,内蒙古河套酒业集团股份有限公司,内蒙古河套乌兰浩特酒业有限公司,100%
3,内蒙古河套酒业集团股份有限公司,内蒙古河套五原酒业有限公司,100%
4,内蒙古河套酒业集团股份有限公司,内蒙古河套酒业集团销售有限责任公司,100%
5,内蒙古河套酒业集团股份有限公司,内蒙古河套酒业集团纯净水有限责任公司,100%
6,内蒙古河套酒业集团股份有限公司,呼和浩特市河套酒业有限责任公司,100%
7,内蒙古河套酒业集团股份有限公司,泰安市岱岳区河泰酒水销售有限公司,100%
8,内蒙古河套酒业集团股份有限公司,内蒙古河套检测有限公司,100%
9,内蒙古河套酒业集团股份有限公司,巴彦淖尔河套农村商业银行股份有限公司,-
10,内蒙古河套酒业集团股份有限公司,内蒙古河套酒业集团金樽哈达有限责任公司,78.29506%
0,内蒙古洛克高科技股份有限公司,上海复华创业投资有限公司,100%
1,内蒙古洛克高科技股份有限公司,上海高新房地产发展有限公司,19.01639%
0,内蒙古浩森羊绒制品有限公司,巴彦淖尔市隆源农畜产品有限责任公司,50%
1,内蒙古浩森羊绒制品有限公司,珠海市鸿臣投资置业有限公司,40%
2,内蒙古浩森羊绒制品有限公司,内蒙古鹿王房地产开发有限公司,50%
0,内蒙古港原化工有限公司,内蒙古港原盛达运输有限公司,80%
0,内蒙古牙克石五九煤炭（集团）有限公司,内蒙古新大洲物流有限公司,49%
1,内蒙古牙克石五九煤炭（集团）有限公司,牙克石五九煤炭销售有限公司,100%
0,内蒙古牧泉元兴饲料有限公司,杜尔伯特牧泉元兴饲料有限责任公司,100%
1,内蒙古牧泉元兴饲料有限公司,保定伊和生物科技有限责任公司,100%
2,内蒙古牧泉元兴饲料有限公司,乌兰察布市牧泉元兴饲料有限责任公司,100%
3,内蒙古牧泉元兴饲料有限公司,大庆牧泉元兴生物科技有限责任公司,100%
4,内蒙古牧泉元兴饲料有限公司,山东牧泉元兴生物科技有限责任公司,100%
5,内蒙古牧泉元兴饲料有限公司,巴彦淖尔市牧泉元兴饲料有限责任公司,100%
6,内蒙古牧泉元兴饲料有限公司,河北牧泉元兴生物科技有限责任公司,100%
7,内蒙古牧泉元兴饲料有限公司,宁夏伊康元生物科技有限公司,100%
0,内蒙古物西水泥有限公司,呼和浩特市筑厦轻质隔墙板有限责任公司,100%
0,内蒙古电力线路器材厂,包头联通铁塔制造有限公司,40%
0,内蒙古白雁湖化工股份有限公司,内蒙古北雁能源服务有限公司,45%
1,内蒙古白雁湖化工股份有限公司,湖州吉华生物医药有限公司,42%
2,内蒙古白雁湖化工股份有限公司,乌兰察布市白雁湖运输有限公司,100%
3,内蒙古白雁湖化工股份有限公司,北京盛股瑞盈投资中心（有限合伙）,99.17355%
4,内蒙古白雁湖化工股份有限公司,湖州神华高分子材料有限公司,42.00007%
5,内蒙古白雁湖化工股份有限公司,乌兰察布市珂玛新材料有限公司,19.35213%
6,内蒙古白雁湖化工股份有限公司,寻热者（北京）能源管理有限公司,31.25%
7,内蒙古白雁湖化工股份有限公司,察哈尔右翼后旗农村信用联社股份有限公司,9.09812%
0,内蒙古百年酒业有限公司,内蒙古开鲁农村商业银行股份有限公司,1.22353%
0,内蒙古祺泰服饰业有限公司,内蒙古恒园典当有限责任公司,50%
1,内蒙古祺泰服饰业有限公司,青印（上海）服饰有限公司,40%
0,内蒙古科尔沁王酒业有限公司,兴安盟裕隆粮食收储有限责任公司,100%
1,内蒙古科尔沁王酒业有限公司,内蒙古正瑞管业有限责任公司,100%
2,内蒙古科尔沁王酒业有限公司,兴安盟科王彩印有限责任公司,100%
0,内蒙古科达铝业装饰工程有限公司,内蒙古驰美乳达科技有限公司,100%
0,内蒙古自治区黄金机械修造厂,内蒙古楚京资源综合利用工程技术有限公司,1%
