,企业名称,被投资企业名称,投资比例
3,惠州市德赛工业发展有限公司,惠州市德赛建设咨询服务有限公司,100%
4,惠州市德赛工业发展有限公司,惠州市德赛精密部件有限公司,85%
5,惠州市德赛工业发展有限公司,柏惠电子有限公司,100%
6,惠州市德赛工业发展有限公司,惠州市德赛物业管理有限公司,100%
7,惠州市德赛工业发展有限公司,惠州市德赛智能科技有限公司,70%
8,惠州市德赛工业发展有限公司,惠州市德赛自动化技术有限公司,70%
9,惠州市德赛工业发展有限公司,深圳市德赛微电子技术有限公司,43.50484%
10,惠州市德赛工业发展有限公司,深圳市德赛电池科技股份有限公司,21.96%
11,惠州市德赛工业发展有限公司,惠州市德赛西威汽车电子股份有限公司,28.21%
12,惠州市德赛工业发展有限公司,东山电池工业（中国）有限公司,15%
0,惠州市德赛电池有限公司,德赛电池（长沙）有限公司,100%
1,惠州市德赛电池有限公司,杭州蓝芯科技有限公司,4.05148%
0,惠州市惠阳华丽鞋业有限公司,惠州市华富特房地产开发有限公司,100%
0,惠州市惠阳区自来水发展总公司,惠州市惠阳区永发实业有限公司,100%
1,惠州市惠阳区自来水发展总公司,惠州市惠阳区水务工程有限公司,100%
2,惠州市惠阳区自来水发展总公司,惠州市惠阳区城镇水务科技有限公司,60%
3,惠州市惠阳区自来水发展总公司,惠州市镇隆万里自来水有限公司,30%
0,惠州市斯瑞尔环境化工有限公司,惠州市斯瑞尔运输有限公司,100%
1,惠州市斯瑞尔环境化工有限公司,唐山市斯瑞尔化工有限公司,100%
2,惠州市斯瑞尔环境化工有限公司,揭阳市斯瑞尔环境科技有限公司,100%
3,惠州市斯瑞尔环境化工有限公司,惠州市斯瑞尔环境科技有限公司,100%
4,惠州市斯瑞尔环境化工有限公司,英德市奈斯化工科技实业有限公司,60%
5,惠州市斯瑞尔环境化工有限公司,黄冈绿嘉环保科技有限责任公司,85%
6,惠州市斯瑞尔环境化工有限公司,广东瑞研检测科技有限公司,100%
7,惠州市斯瑞尔环境化工有限公司,荆门市斯瑞尔新能源材料有限公司,100%
8,惠州市斯瑞尔环境化工有限公司,宜洁环保（大连）有限公司,50.75%
9,惠州市斯瑞尔环境化工有限公司,沧州斯瑞尔环境科技有限公司,55%
0,惠州新兴精密有限公司,广州智园信息科技有限公司,100%
0,惠州市新赛达实业有限公司,惠州市赛力达新材料有限公司,49%
0,惠州日盛手袋有限公司,惠州日盛荣健实业有限公司,100%
0,惠州市标顶空压技术有限公司,江西省标顶科技有限公司,100%
1,惠州市标顶空压技术有限公司,洛阳中车泽隆机械有限公司,12%
0,惠州市正牌科电有限公司,广东正鼎投资有限公司,18%
1,惠州市正牌科电有限公司,惠州市融资担保有限公司,2.5%
2,惠州市正牌科电有限公司,惠州伯乐财富科技创业投资合伙企业（有限合伙）,2.89017%
0,惠州汇聚电线制品有限公司,惠州创享科技有限公司,100%
1,惠州汇聚电线制品有限公司,汇智软件科技（惠州）有限公司,100%
2,惠州汇聚电线制品有限公司,辉炬机器人科技（上海）有限公司,100%
3,惠州汇聚电线制品有限公司,汇聚线束科技（惠州）有限公司,100%
0,惠州市白盆珠水库工程管理局,惠州市白盆湖实业发展有限公司,25%
0,惠州皇冠制罐有限公司,莆田皇冠制罐有限公司,20%
0,惠州市纳伟仕视听科技有限公司,惠州市华盛天成电子有限公司,100%
1,惠州市纳伟仕视听科技有限公司,深圳爱尚网络科技有限公司,23%
0,惠州市自来水总公司,惠州市东江给排水劳动服务有限公司,100%
1,惠州市自来水总公司,惠州市水务水电工程有限公司,100%
2,惠州市自来水总公司,惠州市水务集团惠州空港水务有限公司,100%
3,惠州市自来水总公司,惠州市恒长清自来水有限公司,40%
4,惠州市自来水总公司,惠州市水务投资集团,18.07934%
5,惠州市自来水总公司,惠州市碧泉直饮水有限公司,51%
0,惠州市蓝微电子有限公司,惠州市蓝微新源技术有限公司,100%
1,惠州市蓝微电子有限公司,长沙驰芯半导体科技有限公司,4.25455%
2,惠州市蓝微电子有限公司,湖南立方新能源科技有限责任公司,4.39517%
3,惠州市蓝微电子有限公司,北京富奥星电子技术有限公司,17.90487%
4,惠州市蓝微电子有限公司,长芽科技（深圳）有限公司,4%
0,惠州超声音响有限公司,东莞迪芬尼电声科技有限公司,100%
1,惠州超声音响有限公司,深圳市迈斯高科技有限公司,10.00001%
0,惠州市远东鞋业有限公司,元拓（惠州市）电子商务有限公司,100%
1,惠州市远东鞋业有限公司,惠州市远东集团,13.64366%
0,惠州市金泰制衣有限公司,厦门市晟柏辉电子商务有限公司,51%
0,惠州市锦湖实业发展有限公司,天宝创能科技（北京）有限公司,70%
1,惠州市锦湖实业发展有限公司,深圳天宝伟创科技开发有限公司,100%
0,惠德美实业（深圳）有限公司,东莞市惠德丽实业有限公司,100%
0,惠民县自来水公司,山东水务恒源供水有限公司,39.02439%
0,惠阳仁镁工业科技有限公司,东莞新仁镁五金制品有限公司,55%
0,惠阳大欣电器工业有限公司,惠州市瑶钱水果有限公司,90%
1,惠阳大欣电器工业有限公司,惠州市宜欣置业有限公司,60%
0,惠阳金谊灯饰有限公司,重庆金谊灯饰有限公司,100%
0,愉天石材（深圳）有限公司,深圳愉天投资实业有限公司,100%
1,愉天石材（深圳）有限公司,愉天地产（深圳）有限公司,100%
2,愉天石材（深圳）有限公司,深圳市高时小额贷款有限公司,100%
3,愉天石材（深圳）有限公司,厦门联和三期集成电路产业股权投资基金合伙企业（有限合伙）,-
0,意华丝绸绣花时装（杭州）有限公司,依莲时尚（北京）服饰有限责任公司,100%
0,意尔康鞋业集团有限公司,广东时尚由你皮件有限公司,100%
1,意尔康鞋业集团有限公司,浙江百川置业有限公司,10%
2,意尔康鞋业集团有限公司,福建意尔康体育用品有限公司,100%
3,意尔康鞋业集团有限公司,浙江意尔康电子商务有限公司,100%
4,意尔康鞋业集团有限公司,意尔康鞋业（上海）有限公司,100%
5,意尔康鞋业集团有限公司,浙江银隆典当有限责任公司,35%
6,意尔康鞋业集团有限公司,浙江青田中银富登华侨村镇银行有限责任公司,7%
7,意尔康鞋业集团有限公司,青田意尔康电子商务有限公司,100%
0,慈溪市一栋电子有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市万能电子有限公司,浙江海宁和金电子科技有限公司,100%
1,慈溪市万能电子有限公司,浙江海宁普赛自动化科技有限公司,100%
2,慈溪市万能电子有限公司,北京捷安通达科技有限公司,100%
0,慈溪市三北工量具实业有限公司,慈溪市嘉丰房地产经纪有限公司,34%
1,慈溪市三北工量具实业有限公司,宁波融泰担保有限公司,9.5%
2,慈溪市三北工量具实业有限公司,宁波华磊工具有限公司,55.58619%
3,慈溪市三北工量具实业有限公司,宁波市嘉润置业有限公司,34%
4,慈溪市三北工量具实业有限公司,慈溪市嘉航房地产经纪有限公司,34%
5,慈溪市三北工量具实业有限公司,宁波夏宝华研电子科技有限公司,55.5862%
6,慈溪市三北工量具实业有限公司,宁波锐禾智能科技有限公司,51%
7,慈溪市三北工量具实业有限公司,宁波慈溪农村商业银行股份有限公司,1.67387%
8,慈溪市三北工量具实业有限公司,慈溪市融通企业管理有限公司,9.5%
0,慈溪三环钢管有限公司,宁波三升制管有限公司,100%
0,慈溪市东南复合材料有限公司,慈溪惠禾医疗器械有限公司,45%
0,慈溪市中发灯饰有限公司,宁波杭州湾新区银桥小额贷款股份有限公司,8%
1,慈溪市中发灯饰有限公司,宁波市元悦明空电器有限公司,100%
0,慈溪市九菱电器有限公司,宁波逸鑫建材有限公司,11%
0,慈溪市五丰毛绒有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市五环轴承有限公司,浙江五环进出口有限公司,60%
0,慈溪市倍尔林实业有限公司,慈溪汇鑫同步带有限公司,62.5%
0,慈溪光华实业有限公司,宁波光华工具制造有限公司,75%
1,慈溪光华实业有限公司,慈溪光华金属复合材料有限公司,3.47417%
2,慈溪光华实业有限公司,慈溪市裕通小额贷款股份有限公司,-
3,慈溪光华实业有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪冬宫电器有限公司,慈溪市海卫乐富投资合伙企业（有限合伙）,1.25%
0,慈溪市凯达轴承有限公司,慈溪诺菲达机械有限公司,100%
0,慈溪市创智机械实业有限公司,宁波芯健半导体有限公司,25.59688%
0,慈溪市华兴金属有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市华能火机实业有限公司,慈溪市嘉丰房地产经纪有限公司,22%
1,慈溪市华能火机实业有限公司,宁波市嘉润置业有限公司,22%
2,慈溪市华能火机实业有限公司,慈溪市嘉航房地产经纪有限公司,22%
0,慈溪市华顺化纤有限公司,宁波杭州湾新区银桥小额贷款股份有限公司,8%
1,慈溪市华顺化纤有限公司,宁波杭州湾新区宝瑞化纤有限公司,51%
0,慈溪市双伟道路设施有限公司,慈溪市天睿金属制品有限公司,100%
0,慈溪埃弗龙密封件有限公司,慈溪埃弗龙密封件销售有限公司,20%
1,慈溪埃弗龙密封件有限公司,英柯数码科技（宁波）有限公司,23%
0,慈溪市天圆混凝土有限公司,慈溪市天圆电器有限公司,100%
0,慈溪市天马电器有限公司,宁波仟意电器制造有限公司,51%
0,慈溪市奇明电子有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市建筑构件有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市彬彬物资有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市恒进电子有限公司,宁波投育股权投资合伙企业（有限合伙）,-
0,慈溪市振兴实业有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市方圆机电实业有限公司,慈溪市方亿进出口有限公司,60%
0,慈溪市日月电器有限公司,宁波康普斯电器有限公司,54.54998%
0,慈溪市晨阳电器有限公司,慈溪联合家电售后服务有限公司,2.88235%
0,慈溪市桑夏车业有限公司,徐州桑夏房地产开发有限公司,40%
0,慈溪市洁达纳米复合材料有限公司,慈溪民生村镇银行股份有限公司,1.58929%
1,慈溪市洁达纳米复合材料有限公司,宁波富鼎投资有限公司,10%
0,慈溪浒山水泥有限公司,慈溪和丰混凝土有限公司,22%
0,慈溪市海兴轴承有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市海力电器有限公司,慈溪联合家电售后服务有限公司,0.52406%
0,慈溪市海江渔具有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪热电厂,慈溪市浒山镇慈欣烟杂服务部,100%
0,慈溪市煤气有限公司,宁波宏泰检测有限公司,25%
1,慈溪市煤气有限公司,慈溪市诚安燃气服务有限公司,100%
0,慈溪特奔渔具有限公司,宁波慈溪中银富登村镇银行有限责任公司,3.355%
1,慈溪特奔渔具有限公司,中保投文津（深圳）投资合伙企业（有限合伙）,9.99005%
0,慈溪市特种轴承有限公司,慈溪安承光伏发电有限公司,49%
0,慈溪玉龙电器有限公司,宁波即品智能科技有限公司,80%
0,慈溪市环球电器有限公司,慈溪市赛康电器有限公司,100%
0,慈溪市益达电器有限公司,慈溪市优宜科益达贸易有限公司,50%
0,慈溪神舟电讯设备有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市福尔达实业有限公司,上海福宇龙汽车科技有限公司,100%
1,慈溪市福尔达实业有限公司,福尔达（天津）智能科技有限公司,100%
2,慈溪市福尔达实业有限公司,福尔达（宁波）智能光电有限公司,100%
0,慈溪福山纸业橡塑有限公司,慈溪福龙纸业有限公司,50%
1,慈溪福山纸业橡塑有限公司,上海箱聚科技股份有限公司,9%
2,慈溪福山纸业橡塑有限公司,箱聚（天津）科技有限公司,10%
3,慈溪福山纸业橡塑有限公司,深圳裕创联合包装供应链有限公司,10%
4,慈溪福山纸业橡塑有限公司,安徽福联包装科技有限公司,100%
0,慈溪市胜发纺织有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市自来水总公司,慈溪市原水有限责任公司,40%
1,慈溪市自来水总公司,慈溪民生村镇银行股份有限公司,3.70833%
0,慈溪市蓝宝电器有限公司,慈溪恒华财务咨询有限公司,-
0,慈溪市蔬菜开发有限公司,宁波绿苑蔬菜食品有限公司,100%
0,慈溪市虹宇电器有限公司,慈溪浪联企业管理股份有限公司,5%
1,慈溪市虹宇电器有限公司,慈溪市虹宇汽车零部件有限公司,100%
2,慈溪市虹宇电器有限公司,宁波逸鑫建材有限公司,40%
0,慈溪市西贝乐电器有限公司,西贝乐实业（上海）有限公司,100%
1,慈溪市西贝乐电器有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市贝士达电动工具有限公司,宁波贝丰智能科技有限公司,49%
1,慈溪市贝士达电动工具有限公司,宁波贝士达新能源科技有限公司,100%
2,慈溪市贝士达电动工具有限公司,宁波东贝智能科技有限公司,46.25%
3,慈溪市贝士达电动工具有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
4,慈溪市贝士达电动工具有限公司,宁波贝士达园林工具有限公司,100%
5,慈溪市贝士达电动工具有限公司,宁波益华达微电子有限公司,46%
0,慈溪市金丰塑料制品有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市金鑫机械有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市顺达实业有限公司,浙江顺凯置业有限公司,100%
1,慈溪市顺达实业有限公司,慈溪联合家电售后服务有限公司,3.40641%
2,慈溪市顺达实业有限公司,天津新天洋电子科技有限公司,40%
3,慈溪市顺达实业有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
4,慈溪市顺达实业有限公司,慈溪市海卫乐富投资合伙企业（有限合伙）,1.25%
0,慈溪市颖光制衣有限公司,慈溪云彩针织品有限公司,100%
0,慈溪市飞兰包装有限公司,宁波慈溪农村商业银行股份有限公司,0.14053%
0,慈溪市飞龙轴承有限公司,慈溪市贝士达电机有限公司,40%
0,慈溪市鸿达电机模具制造中心,宁波众达模具科技股份有限公司,56%
1,慈溪市鸿达电机模具制造中心,宁波众模联云科技股份有限公司,8%
2,慈溪市鸿达电机模具制造中心,众模联（宁波）智能设备有限公司,44%
0,慈溪市龙山汽配有限公司,上海佳春汽配有限公司,100%
1,慈溪市龙山汽配有限公司,宁波慈溪中银富登村镇银行有限责任公司,2.88%
2,慈溪市龙山汽配有限公司,宁波市盛彤科技发展有限公司,100%
3,慈溪市龙山汽配有限公司,慈溪市慈东住房租赁有限公司,29%
0,慎江阀门有限公司,浙江慎江进出口有限公司,51%
1,慎江阀门有限公司,上海慎江阀门有限公司,80%
2,慎江阀门有限公司,温州慎江控股有限公司,51%
3,慎江阀门有限公司,温州研拓检测技术服务有限公司,75%
4,慎江阀门有限公司,乐清国丰包装有限公司,75%
5,慎江阀门有限公司,慎江（浙江）特种材料有限公司,100%
0,慧明光电（深圳）有限公司,深圳市峻曜光电工程有限公司,100%
1,慧明光电（深圳）有限公司,慧通智显（深圳）科技有限公司,49%
0,成华园（青岛）食品有限公司,山东云科技应用有限公司,39%
0,成武县振东纺织有限公司,山东成武农村商业银行股份有限公司,36.36364%
0,成路集团有限公司,宁波成路联合房地产开发有限公司,90%
1,成路集团有限公司,宁波福瑞科新材料有限公司,15%
0,成都三电股份有限公司,四川电缆有限责任公司,88.50574%
1,成都三电股份有限公司,四川塔牌电缆线材有限公司,87.77778%
2,成都三电股份有限公司,成都三电精工线缆有限公司,10%
3,成都三电股份有限公司,成都三电股份有限公司供销公司,100%
0,成都三电电缆厂,四川电缆有限责任公司,5.74713%
0,成都世纪投资有限公司,曲靖国雄饲料有限公司,10%
1,成都世纪投资有限公司,自贡恒博饲料科技有限公司,70%
0,成都市东方电力线路构件厂,成都东风停车设备制造有限公司,100%
0,成都中富瓶胚有限公司,成都嘉雄商贸有限公司,100%
0,成都主导科技有限公司,华赤（成都）科技合伙企业（有限合伙）,66.8%
0,成都丽雅嘉化妆品有限公司,四川瑞可芙生物科技有限公司,60%
0,成都乘风阀门有限公司,成都乘众机械制造有限公司,100%
0,成都九芝堂金鼎药业有限公司,九芝堂医药贸易有限公司,10%
0,成都九鼎科技（集团）有限公司,天津天德减震器有限公司,36%
1,成都九鼎科技（集团）有限公司,四川航天世东科技有限公司,47.5%
2,成都九鼎科技（集团）有限公司,浙江鼎信航天科技有限公司,51.00003%
0,成都云克药业有限公司,成都慈爱肿瘤医院有限责任公司,65.04065%
1,成都云克药业有限公司,成都欣科医药有限公司,3.62272%
0,成都云内动力有限公司,成都同润云电科技有限公司,30%
0,成都亚光电子股份有限公司,成都亚光电子系统有限公司,100%
1,成都亚光电子股份有限公司,成都亚瑞电子有限公司,100%
2,成都亚光电子股份有限公司,成都华光瑞芯微电子股份有限公司,51.28205%
3,成都亚光电子股份有限公司,长沙亚光电子有限责任公司,100%
4,成都亚光电子股份有限公司,成都浩瀚芯光微电子科技有限公司,60%
5,成都亚光电子股份有限公司,成都顺芯企业管理合伙企业（有限合伙）,99%
6,成都亚光电子股份有限公司,北京亚光电子科技有限公司,51%
7,成都亚光电子股份有限公司,成都灏德科技有限公司,35%
0,成都仪器厂,成都成分机械有限公司,100%
1,成都仪器厂,成都仪器厂育立印刷厂,100%
0,成都佳享食品有限公司,成都龙大肉食品有限公司,20%
1,成都佳享食品有限公司,蒲江县佳享猪业联合专业合作社,34.33333%
0,成都倍特药业有限公司,海南倍特药业有限公司,100%
1,成都倍特药业有限公司,成都倍特得诺药业有限公司,100%
2,成都倍特药业有限公司,赛诺哈勃药业（成都）有限公司,100%
3,成都倍特药业有限公司,四川锦坪医药有限责任公司,100%
4,成都倍特药业有限公司,四川仁安药业有限责任公司,100%
5,成都倍特药业有限公司,上海宏成药业有限公司,100%
6,成都倍特药业有限公司,四川博斯威尔药业有限责任公司,100%
7,成都倍特药业有限公司,杭州倍特生物医药有限公司,100%
8,成都倍特药业有限公司,四川太平洋药业有限责任公司,100%
9,成都倍特药业有限公司,四川普锐特药业有限公司,70%
10,成都倍特药业有限公司,成都华西临床研究中心有限公司,10%
11,成都倍特药业有限公司,四川海锐特药业有限责任公司,70%
12,成都倍特药业有限公司,成都倍特新启生物医药有限责任公司,85.00004%
13,成都倍特药业有限公司,成都倍特哈搏生物科技有限公司,61%
14,成都倍特药业有限公司,成都倍特益康恩生物医药科技有限公司,82.5%
0,成都八达接插件有限公司,深圳普达通讯技术有限公司,90%
1,成都八达接插件有限公司,河源普天通讯技术有限公司,49.95005%
0,成都冶金实验厂有限公司,天府商品交易所有限公司,7.14286%
1,成都冶金实验厂有限公司,四川省地方冶金控股集团有限公司,23.5413%
0,成都凯捷生物医药科技发展有限公司,成都晖蓉生物科技有限公司,100%
0,成都凯泉铁路配件有限公司,四川凯斯电气有限公司,16%
1,成都凯泉铁路配件有限公司,资阳晨风工业有限公司,9.14634%
0,成都市出江煤矿,成都市出江恒泰矿山技术有限公司,27.79436%
1,成都市出江煤矿,成都林合益竹业型材有限公司,96.66666%
2,成都市出江煤矿,成都市煤炭建筑公司,100%
0,成都前锋电子仪器厂,成都前锋信息技术有限公司,40%
1,成都前锋电子仪器厂,成都锋行电子产品设计有限公司,51%
0,成都化工压力容器厂,成都蓉光炭素股份有限公司,0.108%
1,成都化工压力容器厂,四川久源机械制造有限公司,2.89983%
0,成都十里店标准件厂,四川金城栅栏工程有限公司,3.33333%
0,成都华川电装有限公司,四川华川·雅马哈摩托部品制造有限公司,50%
0,成都华明光源材料有限公司,中顺洁柔纸业股份有限公司,-
0,成都华明玻璃纸股份有限公司,成都市青白江彩印厂,26.6129%
1,成都华明玻璃纸股份有限公司,四川雅丽兴科技有限公司,34%
2,成都华明玻璃纸股份有限公司,成都丽锦房地产开发有限公司,49%
3,成都华明玻璃纸股份有限公司,成都雅丽居物业管理有限公司,100%
4,成都华明玻璃纸股份有限公司,成都化学纤维厂第一招待所,100%
5,成都华明玻璃纸股份有限公司,宜宾雅博科技开发有限公司,33.33333%
6,成都华明玻璃纸股份有限公司,中林丽雅国际贸易有限公司,34%
0,成都华油茂源天然气开发有限公司,成都公交压缩天然气股份有限公司,0.11999%
0,成都华融化工有限公司,成都华融国际贸易有限公司,100%
1,成都华融化工有限公司,华融化学（成都）有限公司,100%
2,成都华融化工有限公司,成都华融化学工程有限公司,100%
3,成都华融化工有限公司,成都华融化学物流有限公司,100%
0,成都华西希望农业科学技术研究所有限公司,成都美投建筑工程有限公司,35%
1,成都华西希望农业科学技术研究所有限公司,贵港市万千饲料有限责任公司,100%
2,成都华西希望农业科学技术研究所有限公司,成都市新津希望饲料厂,24.39024%
3,成都华西希望农业科学技术研究所有限公司,西昌万千饲料有限责任公司,100%
4,成都华西希望农业科学技术研究所有限公司,广元特驱饲料有限公司,80%
5,成都华西希望农业科学技术研究所有限公司,成都市新津县希望科学技术研究所,24.39024%
0,成都卓信科技有限公司,成都信元网络技术有限公司,100%
0,成都南环药业包装（集团）有限公司,四川省邛商实业有限责任公司,4.54212%
1,成都南环药业包装（集团）有限公司,成都市赢力投资咨询有限公司,20%
2,成都南环药业包装（集团）有限公司,邛崃市青商实业集团有限公司,10%
0,成都博盈车桥有限公司,成都博盈复希科技有限公司,51%
0,成都卫士通信息产业股份有限公司,成都卫士通信息安全技术有限公司,100%
1,成都卫士通信息产业股份有限公司,成都三零瑞通移动通信有限公司,99.92808%
2,成都卫士通信息产业股份有限公司,中电科（北京）网络信息安全有限公司,100%
3,成都卫士通信息产业股份有限公司,成都三零嘉微电子有限公司,98.49429%
4,成都卫士通信息产业股份有限公司,卫士通（广州）信息安全技术有限公司,100%
5,成都卫士通信息产业股份有限公司,成都摩宝网络科技有限公司,14.51356%
6,成都卫士通信息产业股份有限公司,网安卫谷（天津）科技有限公司,30%
7,成都卫士通信息产业股份有限公司,上海卫士通网络安全有限公司,55%
8,成都卫士通信息产业股份有限公司,成都市数字城市运营管理有限公司,30%
9,成都卫士通信息产业股份有限公司,工业信息安全（四川）创新中心有限公司,16%
10,成都卫士通信息产业股份有限公司,四川兴政信息技术有限公司,4%
11,成都卫士通信息产业股份有限公司,卫士通（上海）网络安全技术有限公司,51%
0,成都印钞公司,中钞长城贵金属有限公司,100%
1,成都印钞公司,成都金鼎安全印制有限责任公司,100%
2,成都印钞公司,中钞金服科技有限公司,73.77049%
0,成都市双流恒生锻造有限公司,什邡慧丰采油机械有限责任公司,100%
0,成都双流西南航空港供水工程有限公司,成都航都自来水有限公司,73%
0,成都市双虎实业有限公司,成都市彭州龙洋小额贷款有限责任公司,11.32075%
0,成都发动机（集团）有限公司,中国航发湖南南方宇航工业有限公司,4.41218%
1,成都发动机（集团）有限公司,中国航发航空科技股份有限公司,36.02%
2,成都发动机（集团）有限公司,四川成发计量检测有限公司,100%
0,成都市古奇鞋业有限公司,成都良知企业管理有限公司,100%
0,成都四方信息技术有限公司,北京时代康宇科技有限公司,40%
1,成都四方信息技术有限公司,成都四方伟业软件股份有限公司,92.09156%
0,成都国光电气股份有限公司,成都南光机器有限公司,-
1,成都国光电气股份有限公司,成都迈威通信技术有限公司,100%
0,成都国嘉联合制药有限公司,四川古蔺肝苏药业有限公司,81%
1,成都国嘉联合制药有限公司,成都中嘉医药有限公司,100%
2,成都国嘉联合制药有限公司,江油力嘉制药有限公司,100%
0,成都城市燃气有限公司,成都成燃新创燃气有限公司,100%
1,成都城市燃气有限公司,成都成燃新繁燃气有限公司,60%
2,成都城市燃气有限公司,成都城市气体计量检定有限公司,100%
3,成都城市燃气有限公司,成都成燃大丰燃气有限公司,60%
4,成都城市燃气有限公司,成都液化天然气有限公司,100%
5,成都城市燃气有限公司,成都城市燃气客户服务有限公司,100%
6,成都城市燃气有限公司,成都成燃华新燃气有限公司,60%
7,成都城市燃气有限公司,成都成燃凯能燃气有限公司,100%
8,成都城市燃气有限公司,四川联发天然气有限责任公司,49%
9,成都城市燃气有限公司,四川空港燃气有限公司,45%
10,成都城市燃气有限公司,成都世纪源通燃气有限责任公司,45%
11,成都城市燃气有限公司,成都公集实业有限责任公司,45%
12,成都城市燃气有限公司,成都荣和天然气有限责任公司,49%
13,成都城市燃气有限公司,成都成燃唐昌燃气有限公司,51%
14,成都城市燃气有限公司,成都成燃新安燃气有限公司,45%
15,成都城市燃气有限公司,成都千嘉科技股份有限公司,41.59%
16,成都城市燃气有限公司,成都成燃威达燃气有限公司,51%
17,成都城市燃气有限公司,成都成天天然气有限公司,51%
18,成都城市燃气有限公司,四川德阳新场气田开发有限责任公司,6.09756%
19,成都城市燃气有限公司,成都华润燃气工程有限公司,20%
20,成都城市燃气有限公司,成都燃气发展实业有限公司,40.40404%
21,成都城市燃气有限公司,成都华润燃气设计有限公司,20%
0,成都天兴仪表（集团）有限公司,天津宗昌电子商务有限公司,100%
1,成都天兴仪表（集团）有限公司,成都市兴原工业有限公司,100%
2,成都天兴仪表（集团）有限公司,成都天兴山田车用部品有限公司,20.22177%
3,成都天兴仪表（集团）有限公司,上海宗周电子商务有限公司,20%
4,成都天兴仪表（集团）有限公司,成都澳兴隆汽车零部件有限公司,50%
5,成都天兴仪表（集团）有限公司,成都通宇车用配件制品有限公司,28.57143%
6,成都天兴仪表（集团）有限公司,成都天兴贸易有限公司,30%
7,成都天兴仪表（集团）有限公司,成都鑫程昊瀚商贸有限公司,100%
8,成都天兴仪表（集团）有限公司,成都市贝瑞和康基因技术股份有限公司,12.41%
9,成都天兴仪表（集团）有限公司,成都天兴广告有限公司,10%
10,成都天兴仪表（集团）有限公司,北方浦东经济技术开发有限责任公司,0.877%
11,成都天兴仪表（集团）有限公司,成都天兴物流有限公司,10%
12,成都天兴仪表（集团）有限公司,成都天兴文化传播有限公司,10%
0,成都天台山制药有限公司,成都天兴致远生物科技有限公司,100%
1,成都天台山制药有限公司,西藏海金药业有限公司,100%
2,成都天台山制药有限公司,成都天兴宏远后勤管理服务有限公司,100%
3,成都天台山制药有限公司,邛崃市联众建工实业有限公司,5%
0,成都天银制药有限公司,成都天银医药贸易有限公司,100%
1,成都天银制药有限公司,四川江川制药有限公司,100%
2,成都天银制药有限公司,成都龙联置业有限公司,5%
0,成都奥兴汽配制造有限公司,成都郫都中银富登村镇银行有限责任公司,10%
0,成都孚吉科技有限公司,成都格莱蒂斯生物技术有限公司,100%
0,成都宁兴汽车弹簧有限公司,四川宁鑫弹簧特钢有限公司,50%
1,成都宁兴汽车弹簧有限公司,四川罗江天保汽配制造有限公司,79.5%
2,成都宁兴汽车弹簧有限公司,四川车兴科技集团有限公司,60%
0,成都宁江机床（集团）股份有限公司,四川普什宁江机床有限公司,31.70795%
1,成都宁江机床（集团）股份有限公司,都江堰宁江宗汇精密小型蜗杆有限责任公司,39.75%
2,成都宁江机床（集团）股份有限公司,都江堰市宁江房地产开发有限责任公司,99.875%
3,成都宁江机床（集团）股份有限公司,都江堰市宁江物业管理有限责任公司,98%
0,成都宁良实业有限公司,成都宁良新能源科技有限公司,100%
0,成都安可信电子有限公司,成都安可信气体设备有限公司,100%
1,成都安可信电子有限公司,成都新安可信消防技术服务有限公司,100%
2,成都安可信电子有限公司,成都安可信时代科技有限公司,100%
3,成都安可信电子有限公司,成都安讯智控自动化设备有限公司,70%
4,成都安可信电子有限公司,重庆航创建筑工程有限公司,100%
5,成都安可信电子有限公司,成都鼎安华智慧物联网股份有限公司,14.35897%
6,成都安可信电子有限公司,成都安讯智服科技有限公司,30%
0,成都宏亿实业集团有限公司,成都宏亿香精香料有限责任公司,51%
1,成都宏亿实业集团有限公司,成都宏亿保湿剂有限公司,51%
2,成都宏亿实业集团有限公司,四川宏亿复合材料工程技术有限公司,59.16666%
3,成都宏亿实业集团有限公司,成都宏亿仓储有限公司,51%
0,成都宏元矿业发展有限公司,成都织梦山水涧实业有限公司,32.658%
1,成都宏元矿业发展有限公司,彭州市致信宏元旅游开发有限公司,100%
0,成都宏明电子股份有限公司,上海宏明电子有限公司,66.66667%
